position COMBINED_rate(cM/Mb) Genetic_Map(cM)
15557906 1.0641067225 1.0063596791
15558015 1.1381097791 1.0064756667
15558213 1.7005205621 1.0067010125
15558230 2.3940232137 1.0067299213
15558332 3.3168172786 1.0069741117
15558586 4.1939484228 1.0078165833
15560510 5.2147376511 1.0158857400
15563103 5.2108481405 1.0294075548
15566728 5.2157035115 1.0482968793
15567276 5.2191824533 1.0511550848
15567577 5.2190229965 1.0527260587
15567689 5.2044495315 1.0533105893
15567719 5.1910222622 1.0534667228
15568058 5.1811737608 1.0552264793
15569132 4.2438125678 1.0607910599
15569194 3.4938455045 1.0610541763
15569718 3.4938455045 1.0628849514
15570111 3.4926807583 1.0642580326
15570730 3.4897365028 1.0664200020
15572143 3.3680539327 1.0713509997
15575268 0.7848419861 1.0818761682
15575679 0.4750290744 1.0821987383
15575867 0.6316235556 1.0822880438
15576300 0.2081957368 1.0825615368
15578998 0.2080218045 1.0831232489
15580597 0.2080776409 1.0834558757
15582602 0.1957323703 1.0838730714
15583103 0.1892512468 1.0839711333
15586030 0.1899309766 1.0845250717
15586496 0.1909605718 1.0846135796
15590318 0.1912042836 1.0853434309
15591075 0.1922459743 1.0854881725
15591341 0.1932141169 1.0855393099
15591440 0.1932339492 1.0855584381
15591973 0.1942285458 1.0856614318
15592113 0.1962625357 1.0856886238
15592553 0.1983605535 1.0857749793
15592992 0.2000341939 1.0858620596
15593298 0.2013592502 1.0859232701
15594252 0.2045838460 1.0861153668
15594669 0.2055208151 1.0862006783
15595732 0.2065320501 1.0864191469
15596894 0.2077883878 1.0866591371
15597201 0.2224864754 1.0867229282
15599250 0.2415424209 1.0871788030
15599356 0.2618482069 1.0872044065
15599625 0.2831217896 1.0872748436
15600001 0.3098536721 1.0873812974
15601495 0.3573317205 1.0878442188
15601812 0.4129578336 1.0879574930
15605174 0.4181674647 1.0893458572
15605193 0.4252993348 1.0893538024
15605319 0.4348081492 1.0894073901
15605407 0.4531688256 1.0894456532
15605715 0.8586146876 1.0895852292
15605903 1.4928249847 1.0897466488
15605950 2.9568339548 1.0898168115
15607403 2.9549382676 1.0941130913
15607461 2.9534044255 1.0942844777
15607600 2.9629918898 1.0946950009
15608796 2.9652115909 1.0982387392
15609968 3.0813467022 1.1017139672
15611133 3.3907494267 1.1053037361
15611512 3.6563097559 1.1065888301
15611603 3.9769608565 1.1069215543
15611719 4.1056294059 1.1073828818
15614497 0.6858798805 1.1187883203
15618270 0.9976639792 1.1213761451
15618335 1.4936680398 1.1214409932
15618906 2.5357532720 1.1222938777
15621459 0.7243923560 1.1287676558
15623464 0.7230525408 1.1302200625
15624600 0.6824990950 1.1310414501
15624734 0.6339592499 1.1311329050
15625309 0.6265798919 1.1314974316
15625340 0.6179633505 1.1315168556
15626329 0.6180066803 1.1321280213
15634399 0.6226451713 1.1371153352
15635296 0.6263784087 1.1376738480
15635527 0.6315179728 1.1378185414
15635752 0.6389516422 1.1379606329
15636231 0.6770969432 1.1382666907
15637198 0.7502337185 1.1389214435
15637295 0.7503102513 1.1389942162
15638201 0.8764849849 1.1396739972
15638313 0.8765008082 1.1397721636
15638797 0.8765008082 1.1401963900
15638808 1.0256513452 1.1402060315
15639954 1.1304315413 1.1413814279
15640536 1.1304315413 1.1420393391
15641026 1.0769335691 1.1425932505
15642699 1.0574221841 1.1443949604
15643854 1.0647397174 1.1456162830
15644565 0.7280697709 1.1463733129
15644904 0.5397727110 1.1466201286
15645124 0.4715295267 1.1467388786
15645194 0.4388182317 1.1467718857
15646361 0.4380627624 1.1472839865
15646625 0.4369183577 1.1473996351
15646949 0.4360117109 1.1475411966
15647006 0.4357856731 1.1475660493
15647459 0.4414191120 1.1477634602
15648016 0.7150869080 1.1480093307
15648152 1.0355811975 1.1481065825
15649076 0.4438823987 1.1490634595
15650265 0.4453872306 1.1495912357
15651714 0.5969463243 1.1502366018
15651842 0.7948351239 1.1503130109
15652246 0.9324233236 1.1506341243
15653178 1.1512443410 1.1515031428
15653468 1.5884626363 1.1518370037
15653728 27.8574716518 1.1522500040
15654435 56.9201984093 1.1719452364
15655394 5.7810156142 1.2265317067
15658762 0.4700519013 1.2460021673
15660345 0.4239721623 1.2467462595
15660822 0.4199460671 1.2469484942
15661110 0.4139545059 1.2470694387
15661392 0.4140458316 1.2471861738
15661931 0.4116879287 1.2474093445
15662549 0.4105166480 1.2476637677
15663102 0.4042013048 1.2478907834
15663820 0.4047650730 1.2481809999
15664065 0.4035426371 1.2482801674
15664363 0.4040361611 1.2484004231
15664540 0.4019597999 1.2484719375
15665049 0.3979962933 1.2486765350
15665419 0.3936104778 1.2488237936
15665949 0.3909611465 1.2490324072
15666147 0.3882861609 1.2491098175
15666329 0.3866194185 1.2491804856
15666712 0.3861913015 1.2493285608
15668200 0.3863368637 1.2499032135
15668220 0.3865353218 1.2499109402
15668377 0.3864571180 1.2499716262
15668988 0.3866112552 1.2502077515
15669118 0.3873964143 1.2502580110
15670010 0.3913491747 1.2506035686
15670674 0.3946664311 1.2508634245
15671543 0.3963442770 1.2512063896
15673143 0.4275219948 1.2518405404
15674251 1.8069408518 1.2523142348
15674997 0.3048929142 1.2536622127
15675703 0.3031273672 1.2538774671
15675764 0.3063504896 1.2538959579
15676235 0.3620668381 1.2540402489
15676426 0.4679368497 1.2541094037
15676700 0.3697271221 1.2542376184
15676720 0.2884359146 1.2542450129
15679033 0.2723813627 1.2549121652
15679261 0.2723884186 1.2549742682
15680320 0.2672345517 1.2552627275
15681217 0.2629345231 1.2555024369
15681843 0.2581769428 1.2556670339
15682458 0.2581916394 1.2558258127
15683383 0.2563299903 1.2560646400
15683469 0.2542348406 1.2560866844
15683596 0.2532343320 1.2561189722
15684132 0.2537887671 1.2562547058
15684246 0.2553817909 1.2562836377
15684887 2.2985834559 1.2564473374
15685777 1.3620132421 1.2584930767
15686104 0.7216251308 1.2589384550
15686184 0.3418542704 1.2589961851
15687742 0.3430498479 1.2595287940
15688241 0.3442055212 1.2596999759
15689296 0.3601976480 1.2600631127
15689362 0.3703586042 1.2600868857
15689517 0.4120198088 1.2601442913
15689555 0.4625317611 1.2601599481
15689881 0.4496059413 1.2603107334
15690488 0.5980558686 1.2605836442
15690741 0.8412558286 1.2607349524
15691027 1.2432497377 1.2609755515
15692596 10.9668279025 1.2629262104
15693288 0.6989245210 1.2705152553
15693798 0.6987934593 1.2708717068
15693872 0.6992054141 1.2709234175
15694151 0.6982656941 1.2711184958
15694977 0.6982260481 1.2716952633
15695102 0.6982530092 1.2717825415
15695458 0.7593558165 1.2720311196
15695503 0.8923386544 1.2720652906
15695621 1.4141782686 1.2721705866
15696313 1.5470690155 1.2731491980
15696555 1.5504412084 1.2735235887
15697062 1.5613474802 1.2743096623
15697100 0.8926517553 1.2743689936
15697233 1.1664154486 1.2744877162
15697346 1.5964662145 1.2746195212
15698150 0.8079253243 1.2759030800
15698333 1.0391650064 1.2760509304
15698367 1.2706241487 1.2760862620
15698682 1.2695107033 1.2764865086
15699156 0.7018961258 1.2770882566
15700361 0.6771978239 1.2779340415
15701768 0.6827190663 1.2788868588
15703243 0.8253894414 1.2798938694
15703853 0.8294140488 1.2803973570
15704383 0.8272453175 1.2808369464
15704504 0.7636072238 1.2809370431
15705148 0.7609485071 1.2814288062
15706181 2.1288289349 1.2822148660
15706432 9.2931018823 1.2827492020
15706550 7.5180225531 1.2838457881
15706668 0.7441751987 1.2847329147
15706914 0.6780930660 1.2849159818
15707157 0.5944620899 1.2850807584
15707181 0.5049961727 1.2850950255
15707595 0.4553091127 1.2853040939
15707712 0.4065339973 1.2853573651
15708627 0.4024761721 1.2857293437
15709355 0.3980831629 1.2860223464
15709601 0.3935451830 1.2861202748
15710409 0.3828133819 1.2864382593
15711020 0.3722682974 1.2866721583
15711656 0.3658586585 1.2869089210
15712664 0.3438635664 1.2872777065
15712915 0.3438360769 1.2873640162
15714052 0.3405082253 1.2877549579
15717527 0.3399472567 1.2889382239
15718134 0.3502031596 1.2891445719
15718286 0.3498668511 1.2891978028
15718446 0.3472992842 1.2892537815
15719003 0.3416891543 1.2894472272
15719040 0.3362907264 1.2894598697
15719129 0.3329025916 1.2894897996
15720077 0.3316473059 1.2898053912
15720419 0.3304962424 1.2899188146
15720639 0.3298585789 1.2899915238
15720798 0.3294414728 1.2900439713
15720906 0.3284845861 1.2900795510
15721904 0.3282048439 1.2904073786
15722240 0.3286549369 1.2905176554
15722480 0.3302887552 1.2905965326
15723037 0.3391840014 1.2907805034
15725122 0.7241904567 1.2914877021
15726384 5.7055663080 1.2924016304
15726544 8.0401237757 1.2933145211
15727348 7.6901839514 1.2997787806
15727460 7.4309666962 1.3006400812
15732097 8.7325614096 1.3350974737
15733947 9.0011727706 1.3512527123
15742289 9.0401367756 1.4263404956
15751336 4.9712666605 1.5081266130
15752135 4.3089018587 1.5120986551
15767645 3.8397340557 1.5789297229
15769912 1.9659708663 1.5876344000
15773020 1.4245115736 1.5937446375
15773239 1.1538491567 1.5940566055
15773451 1.1711045590 1.5943012215
15773876 1.1832171484 1.5947989410
15774989 1.6534256511 1.5961158616
15775434 2.4570887090 1.5968516361
15775610 2.7420600098 1.5972840837
15775724 2.6672273979 1.5975966785
15775974 3.1142682730 1.5982634854
15776459 3.1587331585 1.5997739055
15776465 3.1280091672 1.5997928579
15776612 3.1085914592 1.6002526752
15776613 3.1379814181 1.6002557838
15776966 2.6434341608 1.6013634912
15777875 2.2739473288 1.6037663729
15778508 2.2672703551 1.6052057816
15778800 2.1926600028 1.6058678245
15778812 2.1200206517 1.6058941364
15779211 2.0069918373 1.6067400247
15779588 1.0417074023 1.6074966606
15781834 0.9703422216 1.6098363354
15782322 0.9703827766 1.6103098624
15782459 0.9730026168 1.6104428049
15783936 0.9789696864 1.6118799297
15784911 0.9794709646 1.6128344252
15785173 0.9746334027 1.6130910466
15785330 0.9734814154 1.6132440640
15785698 0.9718164275 1.6136023052
15786065 0.9734800002 1.6139589618
15787349 0.9880795882 1.6152089101
15787566 0.9965366081 1.6154233234
15788116 0.9530135494 1.6159714185
15788859 0.8917494820 1.6166795076
15789897 0.8818071532 1.6176051435
15789957 0.8719311025 1.6176580520
15790128 0.8647933304 1.6178071522
15790373 0.8579592359 1.6180190266
15790790 0.8515350690 1.6183767956
15791899 0.8714316675 1.6193211480
15792168 18.1415585295 1.6195555631
15792216 48.9603934461 1.6204263579
15792682 48.9603934461 1.6432419012
15792806 48.9603934461 1.6493129900
15793554 42.8620204809 1.6859353643
15793595 2.4879231483 1.6876927071
15794103 2.4124204102 1.6889565721
15794162 2.4143680496 1.6890989049
15794385 2.4315249655 1.6896373090
15794640 2.4382067021 1.6902573479
15794892 2.4410293647 1.6908717759
15795490 2.3470063585 1.6923315115
15795572 1.9341293804 1.6925239660
15795956 0.9372171680 1.6932666717
15796219 0.4810315929 1.6935131598
15797742 0.1777549613 1.6942457709
15801989 0.1780180770 1.6950006963
15806401 0.1818721868 1.6957861120
15806417 0.1859010473 1.6957890220
15807037 0.2471421726 1.6959042806
15807664 1.1603528790 1.6960592388
15808080 2.3762223946 1.6965419456
15808123 2.7780295121 1.6966441231
15808815 3.7344978187 1.6985665195
15808982 3.8264905163 1.6991901807
15809384 3.1579292947 1.7007284299
15809434 1.6468273456 1.7008863263
15809893 1.0740475844 1.7016422201
15810040 0.3994379917 1.7018001051
15810931 0.3899910974 1.7021560043
15812482 0.3925959689 1.7027608805
15813210 0.6625615225 1.7030466904
15813221 0.9257896007 1.7030539786
15813888 0.9260314365 1.7036714802
15814084 0.6420474565 1.7038529824
15814253 0.4791123267 1.7039614884
15814521 0.4448069462 1.7040898905
15814924 0.4398403638 1.7042691477
15815034 0.4406155541 1.7043175302
15816627 0.4402204276 1.7050194307
15816762 0.4356162957 1.7050788605
15816846 0.4296050693 1.7051154523
15817310 0.4134952679 1.7053147890
15817483 0.3983636918 1.7053863237
15817500 0.3819629625 1.7053930959
15817617 0.3806063163 1.7054377855
15817681 0.3623460279 1.7054621443
15818737 0.3514134996 1.7058447817
15818982 0.3511365572 1.7059308781
15820953 0.4822667931 1.7066229682
15821303 0.5495018750 1.7067917616
15821449 0.9011743348 1.7068719889
15821524 1.2120782129 1.7069395769
15821525 1.2933287984 1.7069407890
15822154 1.3234546948 1.7077542928
15822206 1.3410192279 1.7078231125
15822223 1.3600132085 1.7078459098
15822739 1.3499094446 1.7085476766
15822987 0.9578702301 1.7088824542
15823131 0.7583875733 1.7090203875
15823179 0.6872052070 1.7090567901
15823238 0.5981814375 1.7090973352
15823263 0.5164260052 1.7091122897
15823381 0.4549540395 1.7091732280
15825502 0.2485930654 1.7101381855
15825710 0.2483665268 1.7101898929
15826157 0.2473540769 1.7103009127
15826825 0.2449610881 1.7104661452
15826914 0.2306922854 1.7104879468
15826991 0.2158134495 1.7105057101
15828143 0.2153543485 1.7107543272
15828404 0.2153573139 1.7108105346
15829115 0.2161401972 1.7109636537
15830515 0.4803549526 1.7112662500
15830538 0.4803430131 1.7112772981
15831185 0.4897765850 1.7115880801
15831710 0.4828405018 1.7118452128
15831854 0.4720573265 1.7119147418
15831966 0.4721810853 1.7119676122
15832925 0.4373178417 1.7124204339
15832966 0.4033041039 1.7124383639
15833956 0.3677598213 1.7128376350
15834486 0.3131836628 1.7130325477
15834695 0.2643960493 1.7130980031
15834945 0.2007242808 1.7131641021
15835391 0.2004288041 1.7132536251
15842185 0.2380489915 1.7146153384
15845108 0.1967763143 1.7153111556
15845175 0.1577166745 1.7153243396
15846249 0.1480002714 1.7154937273
15846491 0.1405997534 1.7155295434
15846783 0.1405780987 1.7155705985
15846918 0.1406115044 1.7155895766
15847073 0.1365767398 1.7156113713
15847411 0.1325304495 1.7156575343
15847474 0.1289075424 1.7156658837
15847684 0.1250764270 1.7156929543
15847823 0.1251346318 1.7157103399
15849026 0.1243505815 1.7158608769
15849310 0.1238973287 1.7158961924
15849558 0.1233873651 1.7159269190
15850779 0.1390371854 1.7160775750
15851354 0.3063134351 1.7161575213
15851369 0.3065055713 1.7161621160
15852032 0.3980003839 1.7163653292
15852071 0.4776976146 1.7163808512
15852239 0.4776976146 1.7164611044
15853229 0.1451606617 1.7169340251
15854689 0.1249726448 1.7171459596
15854812 0.1110866000 1.7171613313
15855014 0.1114242282 1.7171837708
15855191 0.1114242282 1.7172034929
15855654 0.1110931513 1.7172550823
15855921 0.1104322704 1.7172847442
15856064 0.1103548277 1.7173005360
15868195 1.2968022874 1.7186392504
15868430 1.5269087254 1.7189439989
15868669 2.6234684169 1.7193089301
15868727 4.8261658626 1.7194610913
15869300 30.7868820655 1.7222264843
15869546 30.9380295987 1.7298000573
15869577 31.3275956763 1.7307591362
15869890 42.8109265353 1.7405646737
15870932 15.6970050675 1.7851736591
15871584 15.6961903799 1.7954081064
15872203 16.0219644490 1.8051240483
15872452 31.1867370691 1.8091135174
15872533 31.1843676251 1.8116396431
15873182 40.4467960946 1.8318782977
15873293 40.4508348247 1.8363678921
15873431 40.4508348247 1.8419501073
15873520 40.4474965893 1.8455502316
15873708 34.2835294393 1.8531543609
15873720 30.2780625636 1.8535657633
15873792 30.2253654598 1.8557457838
15874101 30.1500496193 1.8650854217
15874547 1.6984837340 1.8785323438
15875145 1.6826360115 1.8795480371
15879890 0.8015377227 1.8875321450
15880036 0.3895874875 1.8876491695
15880417 0.3451988304 1.8877976023
15881980 0.3467116353 1.8883371481
15882191 0.3504787176 1.8884103043
15884047 0.4050539387 1.8890607928
15884945 0.4720893808 1.8894245312
15893703 0.4480946266 1.8935590900
15894372 0.4383807346 1.8938588653
15897298 0.3971099837 1.8951415673
15899579 0.2822962856 1.8960473752
15900850 0.2721826831 1.8964061738
15902807 0.1398598191 1.8969388353
15903190 0.1398463360 1.8969924016
15904190 2.7203804060 1.8971322479
15904203 3.5139622646 1.8971676129
15904569 0.0384659891 1.8984537231
15904728 0.0377778870 1.8984598392
15905525 0.0350023213 1.8984899481
15905584 0.0335221171 1.8984920133
15905610 0.0313774540 1.8984928849
15905970 0.0310466756 1.8985041807
15906055 0.0308871898 1.8985068197
15906489 0.0308871898 1.8985202247
15906532 0.0308871898 1.8985215529
15907063 0.0308871898 1.8985379540
15907495 0.0308069664 1.8985512973
15907847 0.0308253530 1.8985621413
15909500 0.0308413405 1.8986130956
15909583 0.0308413405 1.8986156555
15909814 0.0309668692 1.8986227798
15911732 0.0322413942 1.8986821743
15913056 0.0343490976 1.8987248619
15913396 0.0343490976 1.8987365406
15914726 0.0343490976 1.8987822249
15915124 0.0343490976 1.8987958958
15915220 0.0343490976 1.8987991933
15915520 0.0343773660 1.8988094980
15916016 0.0345074636 1.8988265492
15916145 0.0783882754 1.8988310007
15916181 2.1433564930 1.8988338227
15916470 0.0630604058 1.8994532527
15916555 0.0629087613 1.8994586128
15917530 0.0629087613 1.8995199489
15917830 0.0629087613 1.8995388215
15918439 0.0951224556 1.8995771329
15918719 0.0951224556 1.8996037672
15918808 0.0951224556 1.8996122331
15918860 0.0951224556 1.8996171795
15918980 0.0873360698 1.8996285942
15919129 0.0873360698 1.8996416072
15919439 2.9504743952 1.8996686814
15919544 2.9600058039 1.8999784812
15919625 0.7711221589 1.9002182417
15919678 0.0871902422 1.9002591112
15921673 0.0893159505 1.9004330557
15921858 0.0912745098 1.9004495792
15922650 0.0851371485 1.9005218686
15923048 0.0851366069 1.9005557532
15923482 0.0778336402 1.9005927024
15924834 0.0742174063 1.9006979335
15925859 0.0715686458 1.9007740064
15928971 0.0715686458 1.9009967280
15929526 0.0715686458 1.9010364486
15930418 0.0717478372 1.9011002878
15933198 0.0719278672 1.9012997468
15934915 0.4046676610 1.9014232470
15937144 0.1474563366 1.9023252512
15937308 0.0868878733 1.9023494340
15941513 0.3674365766 1.9027147975
15941913 0.4998056375 1.9028617722
15944907 0.6557348237 1.9043581902
15945013 0.7310300605 1.9044276981
15945035 0.8012739324 1.9044437808
15945932 1.1293692653 1.9051625235
15946206 1.3398058223 1.9054719707
15946504 1.3289759792 1.9058712328
15947699 1.4241407535 1.9074593591
15947807 1.7797457102 1.9076131663
15951355 21.5051717726 1.9139277041
15951604 21.8842778967 1.9192824919
15955800 24.0427027957 2.0111089219
15960394 45.2590485146 2.1215610986
15960813 45.2590485146 2.1405246399
15961838 24.7393299038 2.1869151646
15962776 8.0508106756 2.2101206561
15962877 3.2070357365 2.2109337879
15965441 3.2213293528 2.2191566276
15965808 3.2395070057 2.2203388554
15966471 3.2609109625 2.2224866486
15967680 3.2790169841 2.2264290899
15967975 3.2890840922 2.2273964000
15968305 3.2379028286 2.2284817977
15969209 2.4988894417 2.2314088619
15969246 1.8812856424 2.2315013208
15969297 1.8811989785 2.2315972663
15969567 1.7369197254 2.2321051901
15970744 1.7308069075 2.2341495446
15971089 1.7275947287 2.2347466730
15971823 1.7155477419 2.2360147275
15973685 1.1297707162 2.2392090774
15974886 1.1372356851 2.2405659320
15974915 1.1509031294 2.2405989119
15975070 1.2336162920 2.2407773018
15975746 1.2104313361 2.2416112265
15975915 1.1972310857 2.2418157894
15976178 1.1796115400 2.2421306611
15976229 1.1694386031 2.2421908213
15976388 1.1587980434 2.2423767621
15977297 1.4344080402 2.2434301095
15977462 1.5968671545 2.2436667868
15977768 1.5791973269 2.2441554282
15978409 1.5880052951 2.2451676936
15979170 1.9202928378 2.2463761657
15979844 2.1420412531 2.2476704430
15979860 2.1427049862 2.2477047157
15980497 2.1228766790 2.2490696188
15980977 1.4930247396 2.2500885996
15982839 1.2655643993 2.2528686116
15983340 1.2665194825 2.2535026594
15983801 1.1926322071 2.2540865249
15984471 1.1535636144 2.2548855885
15985824 1.1288357053 2.2564463600
15987894 1.1155159711 2.2587830500
15989825 1.1126094547 2.2609371113
15989839 1.1116832282 2.2609526878
15991515 1.1132928407 2.2628158689
15992744 1.0068168323 2.2641841058
15992750 0.9008000929 2.2641901467
15992815 0.7965980124 2.2642486987
15994011 0.8040469403 2.2652014299
15995213 0.8067175512 2.2661678944
15995234 0.8066154350 2.2661848354
15995372 0.8067763956 2.2662961484
15996151 0.8056848560 2.2669246272
15996217 0.8045929031 2.2669778024
15996510 0.8037371662 2.2672135481
15998142 0.8024183771 2.2685252472
15998164 0.8015549071 2.2685429004
15999076 0.8002866314 2.2692739184
15999292 0.7993755333 2.2694467803
15999716 0.7996199903 2.2697857156
16000130 0.7955706504 2.2701167583
16001704 0.7917507156 2.2713689865
16002267 0.7858567260 2.2718147421
16003408 0.7748761215 2.2727114046
16004072 0.7664172741 2.2732259224
16006236 0.6371065236 2.2748844494
16006665 0.4613478874 2.2751577681
16010378 0.4064802611 2.2768707528
16010486 0.3521003632 2.2769146526
