position COMBINED_rate(cM/Mb) Genetic_Map(cM)
996173 0.6911086847 3.5740575350
997520 0.7423509373 3.5749884584
998161 0.8508885271 3.5754643054
1002214 0.8621901158 3.5789129566
1003005 0.8641792555 3.5795949490
1004299 0.8675635260 3.5807131969
1004524 0.8687635357 3.5809083987
1004677 0.8215615517 3.5810413195
1005060 0.6769362711 3.5813559776
1007065 0.6762836190 3.5827132348
1007492 0.6752227225 3.5830020079
1007563 0.6729927844 3.5830499488
1007837 0.6729945812 3.5832343488
1008137 0.6735174120 3.5834362472
1008863 0.6764000083 3.5839252208
1009176 0.6851342844 3.5841369340
1010004 0.8455260328 3.5847042252
1016563 1.9668753522 3.5902500304
1016945 1.6036574862 3.5910013768
1021991 1.5713590260 3.5990934325
1024073 1.5673457930 3.6023650020
1024409 1.5154029596 3.6028916302
1025000 1.1336401264 3.6037872333
1026979 1.1691032382 3.6060307071
1027063 1.2037543779 3.6061289118
1031189 1.3365681087 3.6110956024
1031311 1.4100049165 3.6112586637
1032120 1.9170942301 3.6123993577
1032617 3.6899832922 3.6133521535
1033342 3.7875609253 3.6160273914
1034491 3.9421798539 3.6203792989
1036966 3.9313842777 3.6301361940
1037043 3.8688426003 3.6304389106
1037080 3.8691690376 3.6305820578
1039285 3.6513957814 3.6391135755
1041803 20.9520232205 3.6483077901
1044453 20.9520232205 3.7038306516
1046061 20.0857789339 3.7375215050
1046122 19.5797875869 3.7387467375
1046151 3.9773387943 3.7393145513
1046336 3.9912480825 3.7400503590
1046514 3.9330460419 3.7407608012
1046581 3.8860971810 3.7410243152
1046716 3.6133963769 3.7415489384
1046738 2.7030387626 3.7416284331
1046753 1.2847196746 3.7416689787
1047529 1.3404368415 3.7426659211
1049066 1.4425801104 3.7447261725
1049809 2.8239288207 3.7457980096
1049917 3.7838399619 3.7461029939
1050701 4.1629967122 3.7490695244
1051792 9.0242403425 3.7536113538
1052992 1.7404801813 3.7644404422
1053211 1.4161466208 3.7648216074
1053728 1.4719680614 3.7655537552
1054465 1.8144903617 3.7666385957
1057615 1.7770398634 3.7723542403
1058035 1.4613797164 3.7731005970
1058160 0.3587438685 3.7732832695
1061829 0.3570274211 3.7745995008
1065119 0.2586537898 3.7757741210
1067117 0.2402115032 3.7762909112
1070019 0.2340515803 3.7769880050
1070963 0.2319641936 3.7772089497
1072780 0.2316012206 3.7776304287
1072831 0.2316167017 3.7776422403
1073147 0.2318344779 3.7777154312
1074378 0.8300448784 3.7780008194
1074525 1.0314490390 3.7781228360
1074540 1.2020117718 3.7781383078
1074662 1.2080531163 3.7782849532
1075031 2.5309860586 3.7787307248
1075053 5.1079961328 3.7787864065
1075630 6.9558404015 3.7817337203
1075835 7.6114245678 3.7831596676
1075871 7.0600121789 3.7834336788
1077802 1.6611981623 3.7970665624
1078615 1.2553899530 3.7984171165
1078720 0.9844557992 3.7985489324
1078876 0.7821432486 3.7987025075
1079191 0.7815446169 3.7989488826
1081284 0.7814222912 3.8005846555
1081986 0.8616369140 3.8011332140
1082981 1.4247696892 3.8019905427
1083637 1.4343196910 3.8029251916
1087223 1.4380769505 3.8080686620
1087944 1.4393806168 3.8091055155
1097100 1.4379909458 3.8222844844
1097438 1.4376910003 3.8227705254
1103656 1.4192901644 3.8317100880
1114934 1.4204450315 3.8477168425
1116172 1.4249315864 3.8494753534
1121445 1.4379249172 3.8569890177
1126396 1.4381843807 3.8641081840
1132717 1.4668932868 3.8731989474
1134851 7.6458145336 3.8763292977
1136546 7.6460243723 3.8892889533
1136924 7.6460555670 3.8921791506
1140482 11.9412989707 3.9193838163
1140540 11.9411288098 3.9200764116
1150815 7.8906580728 4.0427715101
1151713 1.0882182232 4.0498573211
1158238 0.8486848806 4.0569579450
1160714 0.2978344540 4.0590592887
1162542 0.2341973546 4.0596037301
1165657 0.2318548358 4.0603332549
1169523 0.2378033600 4.0612296057
1172545 0.2584644321 4.0619482474
1175259 0.2584569727 4.0626497199
1175470 0.2587152711 4.0627042543
1175627 0.2939428113 4.0627448726
1183723 0.4042275483 4.0651246336
1184597 0.4420924193 4.0654779285
1184681 0.4834782669 4.0655150643
1189899 4.1056942879 4.0680378539
1193574 4.4179167246 4.0831262804
1195900 9.8822754963 4.0934023547
1196700 10.1593456582 4.1013081751
1197549 10.1813078910 4.1099334595
1201109 10.1681966953 4.1461789156
1202781 10.1751764946 4.1631801405
1213248 10.1430287229 4.2696837129
1213978 5.7502161077 4.2770881238
1214299 2.0422032928 4.2789339432
1217334 1.9486215923 4.2851320302
1222274 1.9516143279 4.2947582209
1222529 1.9514548047 4.2952558825
1225539 1.9744434373 4.3011297615
1228275 3.1834853875 4.3065318387
1234615 5.1260469396 4.3267151361
1234757 5.7713083568 4.3274430347
1240552 7.5232471262 4.3608877667
1242620 7.6614087284 4.3764458417
1242667 7.8374884047 4.3768059279
1244823 7.8657961629 4.3937035529
1245199 8.4119449748 4.3966610923
1248502 9.4220942338 4.4244457465
1253265 9.4811692311 4.4693231814
1253460 9.5151155818 4.4711720094
1253839 9.5305198061 4.4747782382
1255349 9.5430772497 4.4891693231
1259057 9.5441380068 4.5245550535
1260369 9.4506390883 4.5370769626
1260427 9.4506390883 4.5376250997
1260647 9.4506390883 4.5397042403
1260865 9.4506122531 4.5417644796
1261136 9.4465873170 4.5443255955
1261497 8.6203175040 4.5477358135
1261537 7.7945063938 4.5480806262
1261821 6.2245438073 4.5502942660
1261872 3.9549531253 4.5506117178
1262120 3.0377722564 4.5515925462
1262537 2.5987265922 4.5528592972
1262964 2.2713760800 4.5539689534
1263728 2.2406836516 4.5557042848
1264069 1.8519833070 4.5564683579
1264763 1.8538944688 4.5577536343
1267638 1.8380825297 4.5630835809
1269707 1.8174201962 4.5668865737
1273312 1.7883822919 4.5734383735
1276150 1.9185890624 4.5785138024
1279373 3.6279228530 4.5846974150
1280440 3.9097536784 4.5885684086
1285728 9.0594366981 4.6092431861
1287506 9.3974069802 4.6253508645
1290058 15.5376934412 4.6493330472
1291060 18.8414319896 4.6649018160
1292509 19.0019282391 4.6922030509
1299164 8.0009668687 4.8186608834
1299184 0.3996182470 4.8188209027
1301581 0.3998380160 4.8197787876
1302916 0.4090298569 4.8203125714
1308082 0.4760026254 4.8224256196
1308496 0.5777304831 4.8226226847
1308830 1.2458223323 4.8228156467
1309726 1.2813575714 4.8239319035
1310281 0.5623451024 4.8246430570
1311082 0.5033780876 4.8250934954
1311575 0.4986292971 4.8253416608
1312793 0.6550413606 4.8259489913
1313613 0.5455788409 4.8264861252
1315187 0.5456070360 4.8273448663
1315306 0.3680289343 4.8274097935
1316524 0.3681237364 4.8278580528
1316608 0.3527617901 4.8278889752
1316620 0.3387948790 4.8278932083
1317545 0.3385582652 4.8282065936
1317979 0.3385537396 4.8283535279
1317994 0.3387717051 4.8283586062
1318022 0.3395910332 4.8283680918
1318226 0.3418912927 4.8284373683
1318481 0.3399263770 4.8285245506
1318672 0.3389939165 4.8285894766
1319398 0.3390260207 4.8288355861
1320702 0.3390306593 4.8292776761
1321526 0.3979987071 4.8295570373
1321675 0.4742422764 4.8296163391
1322354 0.5398730001 4.8299383496
1323132 0.5109981486 4.8303583708
1323395 0.5097475776 4.8304927634
1323441 0.5071612478 4.8305162117
1325641 0.5067291111 4.8316319665
1326355 1.2069388023 4.8319937711
1327723 2.1439834079 4.8336448634
1334649 0.4160001371 4.8484940924
1335246 0.4160173032 4.8487424445
1335690 0.4143870085 4.8489271562
1338299 0.4150956173 4.8500082919
1340517 0.4154001545 4.8509289740
1341243 0.4156399673 4.8512305545
1341757 0.4757481605 4.8514441934
1342059 0.5311937100 4.8515878694
1342235 0.5905954984 4.8516813595
1342809 0.6483188456 4.8520203613
1347404 0.7290181337 4.8549993864
1350723 0.7376393408 4.8574189976
1351555 0.7343002679 4.8580327135
1351866 0.7344586367 4.8582610809
1359889 0.6951756719 4.8641536425
1359904 0.6584061219 4.8641640702
1361493 0.6565514976 4.8652102775
1364574 0.4749499736 4.8672331127
1366287 0.4296965132 4.8680467020
1366875 0.3637695033 4.8682993635
1372762 0.3630821372 4.8704408746
1374199 0.3896055113 4.8709626236
1375888 2.5245129636 4.8716206673
1376448 2.7863103512 4.8730343946
1378260 1.8601582691 4.8780831889
1378368 0.7841064332 4.8782840860
1383821 0.7889514436 4.8825598184
1384989 1.0324854838 4.8834813137
1385135 1.3293942353 4.8836320566
1386771 1.3743270823 4.8858069455
1387874 1.4553833650 4.8873228283
1393970 1.4583883311 4.8961948453
1395419 1.4212304882 4.8983080500
1399180 1.4120588910 4.9036532979
1402254 1.7576375708 4.9079939669
1402270 2.0808205510 4.9080220891
1402274 2.4212089894 4.9080304124
1402400 2.4242531235 4.9083354847
1402742 2.6073008729 4.9091645793
1403815 2.3273402987 4.9119622131
1406903 2.3486855101 4.9191490400
1408875 3.1114841155 4.9237806478
1410424 3.2207331629 4.9286003367
1411036 3.2730108368 4.9305714254
1411473 3.2931295393 4.9320017311
1411998 3.2717016269 4.9337306241
1414265 3.2784401264 4.9411475717
1422750 3.3022669704 4.9689651362
1423007 4.7647448754 4.9698138188
1424152 4.7695700717 4.9752694517
1424196 4.7738704597 4.9754793128
1424917 4.7737992611 4.9789212734
1425771 4.7717147195 4.9829980979
1426391 5.8897569528 4.9859565611
1427432 5.3908579891 4.9920877980
1432481 3.5058635028 5.0193062400
1432559 1.8576997452 5.0195796974
1439147 1.8566965973 5.0318182233
1440080 1.0602723453 5.0335505212
1441703 0.6021254010 5.0352713432
1446634 0.7900633149 5.0382404236
1447384 0.8383833243 5.0388329711
1448060 0.8348436541 5.0393997182
1448121 0.8321037719 5.0394506437
1453273 0.8322850842 5.0437376423
1456874 6.9392454602 5.0467347009
1458483 12.0530653657 5.0578999468
1463093 12.0509372870 5.1134645782
1463963 12.0215638311 5.1239488936
1469201 8.6139433170 5.1869178450
1469370 2.8902601352 5.1883736014
1472768 2.8051103497 5.1981947053
1476307 3.0284475508 5.2081219909
1477267 8.1207759507 5.2110293005
1477470 8.2070404621 5.2126778180
1477539 8.2650548332 5.2132441038
1477613 8.3086714525 5.2138557179
