position COMBINED_rate(cM/Mb) Genetic_Map(cM)
383058 0.2193736416 1.5690511975
383598 0.2189061359 1.5691696592
383650 0.2188083554 1.5691810424
385874 0.2105050748 1.5696676721
387237 0.1955331767 1.5699545906
387247 0.1819358684 1.5699565459
388025 0.1231044447 1.5700980920
392761 0.1300329855 1.5706811146
392912 0.1530076328 1.5707007496
394792 2.9637372174 1.5709884040
399440 2.9206709114 1.5847638546
399648 2.8714770947 1.5853713541
401735 2.8713715972 1.5913641268
402564 2.7921107561 1.5937444939
409073 1.9048586766 1.6119183428
409793 1.8616621459 1.6132898410
410593 1.8345312679 1.6147791707
411009 1.7578111163 1.6155423357
411582 1.2375675748 1.6165495615
412083 0.6923178689 1.6171695829
412525 0.6491112408 1.6174755874
413221 0.2495657565 1.6179273688
414707 0.1608544662 1.6182982235
414942 0.1040795494 1.6183360243
417064 0.1018970057 1.6185568811
417083 0.1003734497 1.6185588172
418653 0.1004343606 1.6187164035
423101 0.1006623974 1.6191631355
424221 0.1009521479 1.6192758774
433571 0.1015320288 1.6202197800
434187 0.1023103783 1.6202823237
435010 0.1045417391 1.6203665251
435356 0.1074722328 1.6204026966
435475 0.1099297705 1.6204154858
435793 0.1128240256 1.6204504434
436181 0.1158975071 1.6204942192
436766 0.1158821979 1.6205620192
437058 0.1158833715 1.6205958568
437606 0.1210331507 1.6206593609
437727 0.1210188898 1.6206740059
438001 0.1210188898 1.6207071651
438474 0.1257751935 1.6207644070
446493 0.1257948718 1.6217729983
449935 0.1282845010 1.6222059842
450509 0.4011989886 1.6222796196
450968 0.6114986934 1.6224637699
451209 0.8001682888 1.6226111411
451728 0.8656338490 1.6230264284
451912 1.2405185959 1.6231857050
451977 1.6183052293 1.6232663388
452000 1.9324248561 1.6233035598
452521 0.8866409551 1.6243103531
452620 0.6846352814 1.6243981306
453558 0.2671248712 1.6250403185
453788 0.1165407958 1.6251017572
456269 0.4497093168 1.6253908949
456583 0.4496030390 1.6255321036
457457 0.2653144278 1.6259250567
457906 0.1572350122 1.6260441829
457940 0.1082829964 1.6260495289
461430 0.1082552014 1.6264274365
464061 0.1082347242 1.6267122559
464169 2.3372304439 1.6267239453
464271 0.1165667531 1.6269623428
464657 0.1005472117 1.6270073376
464820 0.1005500406 1.6270237268
464870 0.0828996711 1.6270287543
466075 0.0685232104 1.6271286484
467064 0.0629496415 1.6271964178
471047 0.0628738376 1.6274471462
471076 0.0628051517 1.6274489696
471141 0.0627018392 1.6274530519
473657 0.0631154039 1.6276108098
474421 0.0640564098 1.6276590299
475618 0.0650656503 1.6277357054
475886 0.0657376027 1.6277531430
476345 0.0669822264 1.6277833166
476586 0.0687655755 1.6277994593
476622 0.0687655755 1.6278019349
477089 0.0702999572 1.6278340484
478308 0.0798837096 1.6279197440
478479 0.0915866144 1.6279334042
478853 0.1209482886 1.6279676576
480258 0.2246490718 1.6281375899
480338 0.2246490718 1.6281555618
480800 0.1912168024 1.6282593497
481275 0.0352568760 1.6283501777
482191 0.0266312591 1.6283824730
482277 0.0167174562 1.6283847633
482948 0.0149842431 1.6283959807
483164 0.0136131117 1.6283992173
483787 0.0132387854 1.6284076982
495253 0.0132387854 1.6285594942
500830 0.0155787308 1.6286333269
501263 0.0181295988 1.6286400725
503522 0.0181295988 1.6286810272
503634 0.0234190357 1.6286830577
504801 0.0234281215 1.6287103877
506289 0.0242173297 1.6287452488
506638 0.0327484995 1.6287537006
507173 0.1064935320 1.6287712211
507354 0.2331630617 1.6287904964
507601 0.3626392048 1.6288480877
508888 0.2989273640 1.6293148043
508994 0.2487327361 1.6293464906
509183 0.1966050618 1.6293935011
509228 0.2144166663 1.6294023484
509245 0.2262747052 1.6294059934
509257 0.1842726173 1.6294087087
510088 0.1837147249 1.6295618393
510517 0.1837147249 1.6296406529
514705 0.1195696802 1.6304100502
514903 0.0620794469 1.6304337250
515320 0.0501049330 1.6304596121
516366 0.0500215896 1.6305120219
517138 0.0513526273 1.6305506385
518381 0.0782713546 1.6306144698
518590 0.1256845967 1.6306308286
518677 0.1252347327 1.6306417631
520464 0.1250217125 1.6308655576
520720 0.1119955005 1.6308975631
520795 0.0964378944 1.6309059628
521732 0.0964378944 1.6309963251
522254 0.1574999481 1.6310466657
523267 0.1643885799 1.6312062131
523490 0.1699713176 1.6312428718
523909 0.1208047600 1.6313140898
523911 0.0981696390 1.6313143314
524545 0.0944850877 1.6313765709
524640 0.0901740268 1.6313855470
524713 0.0873660876 1.6313921297
524930 0.0768768518 1.6314110882
525260 0.0686167251 1.6314364575
525337 0.0665203749 1.6314417410
525431 0.0610934002 1.6314479939
526043 0.0580417480 1.6314853831
526120 0.0580417480 1.6314898523
526382 0.0472292280 1.6315050592
526479 0.0373270040 1.6315096405
526526 0.0334887637 1.6315113948
527229 0.0310910221 1.6315349374
531023 0.0308342851 1.6316528968
531088 0.0300048112 1.6316549010
531749 0.0295539965 1.6316747342
531920 0.0293887430 1.6316797879
532225 0.0291711772 1.6316887515
535079 0.0291368985 1.6317720060
537828 0.0291452105 1.6318521034
539760 0.0291452105 1.6319084119
540350 0.0292250870 1.6319256076
540569 0.0295394492 1.6319320079
543722 0.0440694810 1.6320251458
544060 0.0722463311 1.6320400412
544990 0.2356858379 1.6321072303
545061 0.3964702529 1.6321239640
546561 0.9664002953 1.6327186694
546674 1.1577777012 1.6328278726
547007 2.0465982317 1.6332134126
547252 1.0556265424 1.6337148292
547485 0.2401551318 1.6339607902
547768 0.2338216972 1.6340287541
549011 0.1406272924 1.6343193944
549219 0.0526746411 1.6343486449
549802 0.0186194040 1.6343793542
554036 0.0186251393 1.6344581888
554959 0.0186759338 1.6344753798
555131 0.0186759338 1.6344785921
556025 0.0186836274 1.6344952883
559358 0.0363613781 1.6345575609
560251 0.0675656389 1.6345900316
561244 0.1325351656 1.6346571243
561549 0.1885545051 1.6346975475
562106 0.2255394705 1.6348025723
563011 0.5175084994 1.6350066856
564619 0.9023357191 1.6358388392
564789 0.8877023717 1.6359922363
564850 1.5125342684 1.6360463861
565708 1.5128406241 1.6373441405
565715 1.4134153546 1.6373547304
565912 0.5953412265 1.6376331733
566592 0.2678262008 1.6380380053
567161 0.2448834450 1.6381903984
569247 0.2444551017 1.6387012253
571426 0.2445442017 1.6392338929
571615 0.2445565198 1.6392801118
573112 0.2446828437 1.6396462129
576425 0.8541760798 1.6404568472
576646 1.2852883999 1.6406456201
577113 1.5004358110 1.6412458498
579175 19.9057056578 1.6443397484
579655 19.9195591244 1.6538944871
579938 5.0086497273 1.6595317223
581830 4.4067495501 1.6690080876
583572 2.5023327987 1.6766846453
583697 0.5933588564 1.6769974369
586077 0.3738060810 1.6784096310
586354 0.3737637488 1.6785131753
586593 0.3736432801 1.6786025048
589678 0.2010909786 1.6797551944
590176 0.1464171745 1.6798553377
590867 0.1465078723 1.6799565119
591591 0.1465078747 1.6800625836
591736 0.1443567116 1.6800838273
594738 0.1436815405 1.6805171861
594907 0.1430467523 1.6805414683
594936 0.1422371886 1.6805456167
595248 0.1417294648 1.6805899947
595787 0.1411096241 1.6806663868
595817 0.1424850146 1.6806706201
595982 0.1561813106 1.6806941302
596255 0.3029443043 1.6807367677
596297 0.4200664205 1.6807494913
596685 0.1408070040 1.6809124771
600568 0.3395605761 1.6814592307
600737 0.6668337718 1.6815166164
602670 0.4343849322 1.6828056061
604480 0.3618456416 1.6835918428
604565 0.2933122115 1.6836225997
608201 0.2386193216 1.6846890829
608728 0.2044487208 1.6848148353
609123 0.1845673314 1.6848955925
610916 0.1826869935 1.6852265218
614127 0.1820887735 1.6858131297
619034 0.1820475504 1.6867066393
620645 0.1819704034 1.6869999179
621143 0.1819819368 1.6870905392
623976 0.1818754975 1.6876060940
624209 0.1821529697 1.6876484710
627290 0.1809183853 1.6882096843
631011 0.1803390159 1.6888828816
631479 0.1796568741 1.6889672803
632356 0.1796112316 1.6891248393
632502 0.1794025276 1.6891510626
634593 0.1793189426 1.6895261933
634884 0.1795205436 1.6895783751
634979 0.1794429791 1.6895954295
639270 0.1938737089 1.6903654194
640104 0.2949478262 1.6905271100
640166 0.4081675713 1.6905453968
642766 0.5632912715 1.6916066325
644926 1.1464793618 1.6928233416
645414 47.8560005597 1.6933828236
646770 47.8560005597 1.7582755603
647748 11.7850119621 1.8050787289
647872 4.8675185056 1.8065400704
650443 3.3336482382 1.8190544604
650458 1.9132149536 1.8191044652
652759 3.3585856863 1.8235067728
653612 3.3953048812 1.8263716464
657697 3.3786352051 1.8402414668
658776 3.3751026467 1.8438870142
659283 3.3692331463 1.8455981912
662532 1.6669696270 1.8565448297
666202 1.6031447789 1.8626626082
667764 0.8552481353 1.8651667204
673882 0.8571143841 1.8703991285
674780 0.8582830004 1.8711688172
675836 0.8593752290 1.8720751640
676941 0.8609699124 1.8730247737
678908 0.8733153796 1.8747183015
679033 0.8911185615 1.8748274659
680488 1.2942219369 1.8761240434
680523 1.6870154040 1.8761693412
680637 1.9143246567 1.8763616609
681097 2.2787896316 1.8772422503
681349 2.4854982826 1.8778165053
681909 2.1852324579 1.8792083843
682051 2.0530036614 1.8795186873
682112 1.9879265925 1.8796439205
682518 2.9921487614 1.8804510187
682800 24.1217625292 1.8812948047
683677 27.0511840890 1.9024495904
685603 10.7329953282 1.9545501710
690156 10.7006838003 2.0034174987
690979 9.6384329586 2.0122241615
692137 9.6206414792 2.0233854668
692488 6.6713160391 2.0267623120
692524 1.4179364338 2.0270024794
693582 1.3919866820 2.0285026561
693631 1.3758500693 2.0285708635
696452 1.3814307361 2.0324521365
696565 1.3849280564 2.0326082382
696805 1.4015383057 2.0329406209
698753 1.4750738300 2.0356708175
701350 1.6664906689 2.0395015843
701870 1.6845414851 2.0403681594
702076 1.7541757649 2.0407151750
702861 1.6571723600 2.0420922030
703102 1.1190541030 2.0424915815
710822 1.1271474584 2.0511306792
714985 1.0563466181 2.0558229940
715172 1.0563950865 2.0560205309
716217 1.0434820394 2.0571244637
719393 1.0704009682 2.0604385627
721801 1.5345936179 2.0630160882
722084 2.5178286305 2.0634503782
725000 2.6535913179 2.0707923665
726475 13.2843621647 2.0747064137
727790 16.0746000443 2.0921753499
727793 18.2779596121 2.0922235737
727796 23.1706956863 2.0922784076
727988 23.2456364966 2.0967271812
728090 24.1953879411 2.0990982361
728157 24.5642486600 2.1007193271
728283 24.8973520597 2.1038144224
728698 24.8973520597 2.1141468235
729166 17.1864285748 2.1257987843
729420 16.6435601649 2.1301641372
729649 12.9053041144 2.1339755124
729702 12.9039489784 2.1346594935
729748 12.1101997339 2.1352530752
729799 8.8324543000 2.1358706954
729868 6.8631692081 2.1364801347
730330 6.8543821728 2.1396509189
731167 6.8433497247 2.1453880368
731386 6.8327174294 2.1468867304
731713 6.8200272840 2.1491210290
733104 1.7502521802 2.1586076869
733578 1.7359616969 2.1594373065
733686 1.7377809994 2.1596247903
734534 1.7848042656 2.1610984286
734903 1.7744132375 2.1617570214
735146 1.7608526496 2.1621882038
735512 1.9622978322 2.1628326759
735987 1.9359428934 2.1637647673
736035 1.9359964969 2.1638576926
737281 1.9386117153 2.1662699442
737318 1.8397347305 2.1663416729
737495 1.5606169365 2.1666673059
737553 1.2617852101 2.1667578217
738088 1.0114465010 2.1674328768
739867 1.0258307370 2.1692322401
739897 1.0244184935 2.1692630150
739957 1.0396230833 2.1693244801
740121 1.0386457245 2.1694949783
740755 1.0386629087 2.1701534797
741583 1.0386711534 2.1710134926
741961 1.0388533322 2.1714061103
742585 1.0679780372 2.1720543548
742841 1.0682007182 2.1723277572
743122 1.0684833849 2.1726279216
743255 1.0684833849 2.1727700299
744817 1.0714225706 2.1744390009
745515 3.7230070125 2.1751868539
746537 3.8440549430 2.1789917670
746547 3.8449987007 2.1790302076
746597 3.8445315750 2.1792224575
746683 4.1052220360 2.1795530872
746800 4.1054358201 2.1800333982
747193 4.5338237940 2.1816468345
747318 3.7713707266 2.1822135625
747343 2.9616639522 2.1823078467
748251 2.3833672155 2.1849970376
750760 1.9641436624 2.1909769059
750808 1.5136409761 2.1910711848
751502 1.5139060043 2.1921216517
753933 1.5114308669 2.1958019572
756393 1.5055376829 2.1995200771
758624 1.5298762524 2.2028789317
759154 1.6369838854 2.2036897661
759241 1.7781837082 2.2038321837
759443 2.0632301501 2.2041913768
759500 2.2809238899 2.2043089809
759882 2.3976803669 2.2051802938
760074 2.4659381928 2.2056406485
760549 2.4657805276 2.2068119691
760625 4.7042939501 2.2069993684
760744 4.7041575174 2.2075591794
761070 4.7574537422 2.2090927348
761168 4.7581671439 2.2095589652
761279 4.7491095975 2.2100871218
761920 4.7484899027 2.2131313010
762373 4.7119814351 2.2152823670
762418 4.6877868580 2.2154944061
762551 5.2690133225 2.2161178818
763000 7.1973994202 2.2184836687
763845 21.8508600117 2.2245654713
763866 34.5210610525 2.2250243393
765271 34.5210610525 2.2735264301
766434 34.5210610525 2.3136744241
767074 34.5210610525 2.3357679032
767075 34.5210610525 2.3358024242
767142 34.5156338918 2.3381153353
768011 34.5156338918 2.3681094212
769482 34.2861134394 2.4188819186
770573 10.7377930895 2.4562880684
773357 10.8142596964 2.4861820844
773713 10.8790823508 2.4900319608
773781 10.9762229186 2.4907717384
774773 10.9401942023 2.5016601515
774976 10.0560633272 2.5038810110
777859 8.0682673878 2.5328726415
778417 7.6680046886 2.5373747347
779117 7.6145470106 2.5427423380
779908 6.7411662063 2.5487654447
779934 3.2385434873 2.5489407150
780487 1.8444195079 2.5507316296
780540 1.2784145579 2.5508293838
780672 1.2262693539 2.5509981345
780737 1.2065293756 2.5510778420
782252 1.2056747242 2.5529057340
782768 1.6795204303 2.5535278622
782983 2.9157739115 2.5538889591
783005 4.1177357242 2.5539531061
783015 5.3056101967 2.5539942835
783267 6.8006274230 2.5553312973
783291 7.0430531546 2.5554945123
783347 7.0869990975 2.5558889233
783370 7.1762436732 2.5560519243
783381 7.3292568442 2.5561308629
783425 8.0916723171 2.5564533502
783466 10.1099324192 2.5567851088
784010 10.1154994916 2.5622849120
784505 10.1119920673 2.5672920843
784547 8.5746828855 2.5677167880
784925 7.1123920581 2.5709580181
786131 6.9891014997 2.5795355629
786207 6.9102304703 2.5800667346
786328 6.8858766341 2.5809028725
786714 6.9268934527 2.5835608209
787479 7.2102679980 2.5888598944
787555 8.4565273720 2.5894078748
787647 10.0868325075 2.5901858753
787742 10.7685803061 2.5911441244
787744 12.5494466807 2.5911656615
789201 15.5942125700 2.6094502053
793231 15.5828548178 2.6722948820
793798 13.8934937065 2.6811303607
794264 3.9878826687 2.6876047287
794474 1.4090089250 2.6884421841
794926 1.3098241910 2.6890790561
795019 1.2052812322 2.6892008698
796805 1.1995329779 2.6913535021
796976 1.1965807420 2.6915586222
797292 1.1941181146 2.6919367417
798624 1.1941828957 2.6935273071
800382 1.2215355492 2.6956266806
804007 22.3913713414 2.7000547469
807976 22.4665271725 2.7889260998
808283 22.4665271725 2.7958233236
808999 18.3042879636 2.8119093571
809010 13.2598611482 2.8121107043
809375 8.8348595084 2.8169505536
810212 8.8348412068 2.8243453310
810301 8.8342908054 2.8251316319
810336 8.8344933310 2.8254408320
812249 8.9111132924 2.8423412178
812292 8.9110957712 2.8427243957
814214 9.1933320466 2.8598515217
815241 9.1947223826 2.8692930737
816969 9.2046405852 2.8851815540
819529 9.2217184291 2.9087454339
819836 9.2295082517 2.9115765015
820858 9.1960536558 2.9210090589
821346 9.0541390930 2.9254967331
824676 1.3829868832 2.9556470163
825901 1.3820150015 2.9573411752
826460 1.3859605797 2.9581137216
827200 1.3937030666 2.9591393324
827403 1.3934891037 2.9594222541
827941 1.4098983959 2.9601719513
828226 1.4283500090 2.9605737723
831360 1.1712402745 2.9650502212
842940 1.1742442349 2.9786131836
843052 1.1779244872 2.9787446990
848580 1.1801402846 2.9852562655
849072 1.1861835715 2.9858368946
851252 1.4368851188 2.9884227747
851733 1.8361091450 2.9891139165
854375 4.4971003370 2.9939649169
854657 4.8355527291 2.9952330991
854979 4.8864373103 2.9967901471
855252 4.8593382186 2.9981241445
855545 4.0182014577 2.9995479306
856201 3.8648113923 3.0021838708
856403 2.5927363481 3.0029645627
858044 5.4266696617 3.0072192430
860330 11.1800985452 3.0196246099
862118 11.1790016372 3.0396146261
863896 11.1773940401 3.0594908910
870019 10.5618748199 3.1279300747
870666 9.6284491979 3.1347636077
872514 2.8075605629 3.1525569818
874414 2.6138077458 3.1578913469
875467 3.0895852671 3.1606436864
875926 4.3110153110 3.1620618061
875961 5.5184741244 3.1622126916
876374 6.1067585368 3.1644918214
876491 9.4332434080 3.1652063122
876914 9.4701098971 3.1691965741
877269 9.4745533395 3.1725584631
877283 9.4790598894 3.1726911069
877626 14.3674823379 3.1759424244
877701 16.0463346779 3.1770199856
877752 18.1014538745 3.1778383487
877966 18.1798370892 3.1817120598
878687 18.1798370892 3.1948197223
878743 18.1816908949 3.1958377932
878773 18.1816908949 3.1963832439
883050 10.3868127718 3.2741463359
883601 10.3783521037 3.2798694697
887455 10.3783521037 3.3198676388
887820 11.2020526602 3.3236557373
888189 11.8955402627 3.3277892947
888396 11.8955402627 3.3302516715
888942 11.4037468111 3.3367466365
888983 10.8174422236 3.3372141901
889829 10.7672490084 3.3463657463
890125 6.1909666805 3.3495528520
891296 1.0600059524 3.3568024739
891810 1.0516899806 3.3573473170
892314 1.0623370293 3.3578773688
893983 1.0781345133 3.3596504093
894899 1.1168106848 3.3606379805
895040 1.1694982875 3.3607954508
895321 1.5115517954 3.3611240798
895562 1.3701707950 3.3614883638
896647 0.8931332281 3.3629749991
896941 0.7963677091 3.3632375803
897147 0.7631919201 3.3634016320
897229 0.7431178825 3.3634642137
897317 0.7304960694 3.3635296081
897425 0.7270508579 3.3636085017
897454 0.7244569216 3.3636295862
897528 0.7255882880 3.3636831960
897557 0.7276294316 3.3637042380
897708 0.7497578339 3.3638141101
898170 1.2712604062 3.3641604982
898239 2.1630546085 3.3642482152
898457 3.1199386023 3.3647197611
899093 7.6869306577 3.3667040420
899115 11.6365041737 3.3668731545
900206 11.8108365065 3.3795685806
900410 11.7819488543 3.3819779912
900487 11.8088916509 3.3828852013
900753 6.3491461700 3.3860263664
906265 2.9865366199 3.4210228601
906971 1.1826107476 3.4231313550
907899 0.4775744648 3.4242288178
908650 0.4731398991 3.4245874762
910452 0.4733549241 3.4254400743
912064 0.4736101128 3.4262031224
917163 0.9007232908 3.4286180604
917487 0.9790231033 3.4289098947
917749 0.9196726314 3.4291663988
917847 0.7526690328 3.4292565267
922189 15.4876161359 3.4325246156
925403 2.1731384493 3.4823018139
927963 2.1847637943 3.4878650483
927989 2.1914490485 3.4879218522
928362 2.0936949757 3.4887392627
931067 2.0866439822 3.4944027076
933492 7.5734531215 3.4994628193
933901 8.5380116817 3.5025603616
933971 9.0670299918 3.5031580224
933990 9.5750858034 3.5033302960
937640 8.2585514956 3.5382793592
937714 7.2246486955 3.5388904920
937815 2.6127529850 3.5396201815
940350 0.5933116893 3.5462435103
941485 0.5415950449 3.5469169191
941562 0.5044041437 3.5469586219
942616 0.5050552234 3.5474902639
943785 0.5067403529 3.5480806734
944010 0.5087743032 3.5481946900
944302 0.5130072324 3.5483432521
944343 0.5186148444 3.5483642854
945519 0.5357414033 3.5489741764
945620 0.5632669240 3.5490282863
946028 0.5843670759 3.5492580992
946377 0.5861199733 3.5494620433
947770 0.5656981642 3.5502785085
948460 0.5569537928 3.5506688402
948760 0.5507474316 3.5508359263
949596 0.5846545344 3.5512963512
950158 0.8584399483 3.5516249270
950177 1.1448306461 3.5516412374
950330 4.0602519108 3.5518163965
950361 8.0349507434 3.5519422643
950461 8.9114692758 3.5527457594
950858 10.6955630379 3.5562836127
951464 10.7231880829 3.5627651239
951702 9.9912864189 3.5653172426
953196 5.2735443537 3.5802442245
953440 4.0907963928 3.5815309694
953478 3.0212933255 3.5816864196
953908 2.9983817712 3.5829855758
954049 2.9926230195 3.5834083476
954290 3.0583675419 3.5841295697
954904 3.1544680794 3.5860074074
955906 3.1738941420 3.5891681844
956121 3.1753688976 3.5898505717
957228 3.1889234285 3.5933657050
960654 3.2233101585 3.6042909567
962998 3.2317447801 3.6118463957
965242 3.2327289697 3.6190984310
966434 3.2336849603 3.6229518439
966645 3.2323099615 3.6236341515
966933 3.2347604624 3.6245650567
969546 3.2556207536 3.6330174858
971144 3.2524622708 3.6382199678
971302 3.2524244422 3.6387338568
971362 3.2519363821 3.6389290023
972913 3.2468687301 3.6439727556
973268 3.2444740073 3.6451253940
973848 1.9405401829 3.6470071889
974582 0.6495940078 3.6484315454
980389 0.6521149801 3.6522037378
983882 0.6973573013 3.6544815755
983909 0.7459695360 3.6545004041
984938 0.7349282834 3.6552680068
985968 0.7733641699 3.6560249829
989709 2.1908460547 3.6589181382
