position COMBINED_rate(cM/Mb) Genetic_Map(cM)
19115984 10.0583628618 0.8741040875
19116035 8.9603689973 0.8746170640
19116154 8.9603689973 0.8756833479
19118338 8.9603689973 0.8952527938
19118568 8.9603689973 0.8973136787
19119681 8.8708789383 0.9072865694
19120295 8.8708789383 0.9127332890
19120315 8.8181182570 0.9129107066
19120346 8.7607611425 0.9131840683
19126388 8.7607611425 0.9661165871
19127807 8.7653397196 0.9785481072
19129051 8.7693831764 0.9894521898
19129638 8.7734323769 0.9945998177
19131850 8.7814765896 1.0140066501
19133318 8.7817721893 1.0268978578
19135806 8.7829895371 1.0487469070
19139652 8.7853967849 1.0825262847
19146016 8.7854594608 1.1384365499
19146832 8.7915098048 1.1456054848
19149205 8.8000684887 1.1664677375
19153817 9.1069074614 1.2070536534
19153854 9.1069074614 1.2073906090
19155780 9.2196832212 1.2249305128
19155960 9.3498099327 1.2265900557
19157234 9.5968933877 1.2385017136
19157438 9.9510466412 1.2404594798
19159196 9.9510466412 1.2579534198
19160361 10.7576995740 1.2695463892
19160824 10.8059026893 1.2745272041
19161183 10.8059026893 1.2784065232
19162195 10.8059026893 1.2893420967
19162768 10.8285332315 1.2955338789
19163461 10.8285332315 1.3030380524
19164450 10.8288089442 1.3137474718
19164827 10.8287506210 1.3178299328
19165030 10.8284073839 1.3200281692
19165297 10.8259780599 1.3229193539
19166192 10.8071823224 1.3326086043
19166372 10.8071823224 1.3345538971
19166723 10.7838705997 1.3383472181
19167060 10.7838705997 1.3419813825
19168401 10.7522843875 1.3564425530
19168549 10.7522843875 1.3580338911
19168917 10.7522843875 1.3619907317
19169986 10.7522843875 1.3734849237
19171104 10.7522843875 1.3855059777
19171132 10.7389900546 1.3858070416
19172387 10.7348029443 1.3992844742
19174821 10.7348029443 1.4254129845
19174893 10.7201352187 1.4261858903
19175415 10.7201352187 1.4317818009
19175717 10.7201352187 1.4350192818
19177204 10.6884118437 1.4509601228
19177866 10.5963562892 1.4580358515
19178339 9.2344709531 1.4630479280
19180034 9.2344834960 1.4787003563
19181702 9.7611798586 1.4941034747
19181806 9.7611798586 1.4951186374
19182446 10.5635298926 1.5013657925
19183019 10.5635499139 1.5074186952
19183028 10.6191766773 1.5075137671
19183250 10.6209017774 1.5098712243
19183363 10.6242054275 1.5110713862
19183835 10.6242054275 1.5160860112
19186715 10.6308911155 1.5466837228
19187727 10.6421265343 1.5574421846
19187991 10.6679080807 1.5602517060
19188816 10.6679015505 1.5690527302
19189673 10.6679015505 1.5781951218
19190163 10.9383321705 1.5834223936
19190238 11.1123135429 1.5842427685
19190690 11.1122606411 1.5892655342
19190796 11.1195353821 1.5904434339
19190969 11.1156860829 1.5923671135
19191383 11.1156860829 1.5969690075
19191559 11.1121817176 1.5989253683
19193121 27.4629435152 1.6162825961
19193294 27.4959230613 1.6210336853
19193533 27.4959450992 1.6276052110
19193562 27.4959450992 1.6284025934
19193594 27.4956275944 1.6292824636
19193604 27.4955385211 1.6295574199
19194596 27.4955385211 1.6568329941
19194647 27.4955385211 1.6582352666
19195095 27.4955385211 1.6705532678
19195566 27.4955385211 1.6835036665
19195745 27.4955385211 1.6884253679
19201624 27.4955284531 1.8500716388
19202053 27.4955284531 1.8618672205
19202442 27.4955981870 1.8725629811
19203719 27.4957711560 1.9076748600
19204110 27.4957711560 1.9184257065
19204148 27.4961914164 1.9194705458
19205581 27.4961914164 1.9588725881
19207088 27.4961914164 2.0003093486
19207211 27.5030297341 2.0036913801
19208212 27.5659438570 2.0312219129
19208403 27.5928196398 2.0364870082
19208413 27.6133762036 2.0367629364
19209447 27.5486718269 2.0653151673
19209497 27.4929501017 2.0666926009
19217245 27.4929501017 2.2797079783
19217260 27.4929501017 2.2801203726
19217396 27.4929501017 2.2838594138
19218021 31.4318021888 2.3010425076
19221635 31.4318021888 2.4146370407
19224708 31.4318021888 2.5112269688
19226964 31.4318021888 2.5821371146
19227219 31.4297072541 2.5901522241
19228805 30.7371232674 2.6399997398
19244303 31.3372870571 3.1163636762
19254613 31.3372870571 3.4394511058
19257253 31.3372870571 3.5221815436
19257823 31.3372870571 3.5400437973
19265903 31.3372870571 3.7932490767
19268761 31.3372870571 3.8828110431
19268913 31.3372870571 3.8875743107
19269317 8.8137500265 3.9002345747
19271187 8.8315506834 3.9167162872
19272115 8.8506434515 3.9249119663
19272564 8.6738499107 3.9288859052
19272858 8.4827659306 3.9314360171
19272946 8.3490657197 3.9321825005
19273196 8.3490657197 3.9342697669
19275187 8.3131703288 3.9508927567
19276020 8.1508314139 3.9578176276
19278545 7.9529251204 3.9783984769
19285760 7.9516332131 4.0357788317
19288972 7.9513528861 4.0613194776
19295027 11.3715259780 4.1094649193
19295413 11.6844670823 4.1138543283
19295708 11.6191593534 4.1173012461
19296021 8.5051443146 4.1209380430
19307169 8.5051443146 4.2157533918
19309235 8.7866726109 4.2333250200
19311539 8.7874910607 4.2535695136
19312115 8.7874910607 4.2586311085
19312127 8.7880318890 4.2587365584
19312588 9.0800269013 4.2627878411
19313253 9.1149343787 4.2688260590
19313868 9.1133138848 4.2744317436
19317816 9.1124920455 4.3104111068
19318014 9.1153947576 4.3122153803
19320229 9.1235948318 4.3324059797
19321022 8.9522483255 4.3396409904
19322142 6.9632515038 4.3496675085
19322563 4.9770015111 4.3525990374
19324980 4.6390061858 4.3646284500
19325362 4.6108832024 4.3664005504
19326801 3.6876201421 4.3730356113
19331036 3.4730730614 4.3886526826
19336725 0.6661854430 4.4084109953
19342630 0.6664285046 4.4123448203
19344088 0.6662875980 4.4133164731
19349313 0.6732634425 4.4167978258
19353355 0.8311381786 4.4195191566
19353369 2.2553329979 4.4195307925
19354256 7.4078395226 4.4215312729
19355146 7.8191733018 4.4281242501
19355360 7.8665689620 4.4297975532
19355661 7.9275608846 4.4321653904
19355960 7.9511209537 4.4345357311
19356154 7.9537438149 4.4360782486
19356216 8.0937679485 4.4365713807
19356830 8.1723364671 4.4415409542
19358103 8.3419786072 4.4519443385
19358618 8.3762187142 4.4562404575
19358955 9.5987204194 4.4590632432
19358991 10.7035326429 4.4594087972
19359198 10.7220910293 4.4616244284
19359294 10.6982948886 4.4626537492
19359417 10.4729471208 4.4639696394
19359461 10.1693301401 4.4644304491
19359834 9.5723541875 4.4682236093
19360137 9.5711469159 4.4711240326
19360351 9.5711469159 4.4731722580
19360619 9.5679763309 4.4757373254
19360786 9.3860356134 4.4773351774
19360935 9.1343435982 4.4787336967
19360957 9.1133482753 4.4789346523
19361034 9.0470542844 4.4796363801
19361339 8.8090810609 4.4823957317
19361783 6.3583399711 4.4863069637
19361832 6.3447342338 4.4866185223
19362000 6.1625872006 4.4876844377
19363690 5.9548594276 4.4980992100
19363897 5.6142518185 4.4993318659
19364503 4.8510596549 4.5027341025
19364866 4.9075591081 4.5044950372
19365371 4.7772483554 4.5069733545
19365466 3.9410255962 4.5074271931
19365850 3.8029362017 4.5089405470
19366221 3.7735964168 4.5103514363
19366387 3.7572499233 4.5109778533
19366594 3.7519971537 4.5117556040
19366745 3.7149222797 4.5123221556
19368221 3.8277239229 4.5178053809
19368274 3.9383617269 4.5180082503
19368490 3.9850043735 4.5188589364
19368582 3.9851666762 4.5192255568
19368898 4.0647560266 4.5204848695
19369108 4.6774373151 4.5213384682
19369162 5.5895212868 4.5215910498
19369167 5.5890450956 4.5216189975
19370058 5.6678660164 4.5265988366
19370315 5.6100041652 4.5280554782
19370492 3.6201304178 4.5290484489
19370641 3.0382935643 4.5295878484
19371220 2.8329366031 4.5313470203
19371488 0.6602430775 4.5321062474
19378495 0.6643925920 4.5367325706
19379404 0.6906735408 4.5373365035
19379416 1.4099254152 4.5373447915
19379681 2.1801297833 4.5377184218
19381093 2.1780897081 4.5407967650
19383182 3.4348222375 4.5453467944
19383323 3.6184322921 4.5458311044
19383379 3.8051590342 4.5460337366
19383408 3.8066172752 4.5461440862
19383676 4.0357907585 4.5471642596
19385105 4.1610563043 4.5529314046
19385558 3.8884336755 4.5548163631
19386547 3.6488258241 4.5586620240
19387304 3.6904252259 4.5614241852
19389365 3.5593199225 4.5690301516
19389761 3.5610188223 4.5704396423
19391995 3.5545620048 4.5783949583
19393844 3.5192852232 4.5849673435
19395586 4.8651671854 4.5910979383
19396405 5.5163669721 4.5950825102
19396635 5.7891501823 4.5963512746
19396828 9.0859827138 4.5974685806
19396859 9.0905648793 4.5977502461
19397270 9.1777756900 4.6014864683
19397545 9.1781151006 4.6040103566
19398314 9.1715812461 4.6110683271
19398383 9.1435362175 4.6117011662
19398407 9.1350084529 4.6119206111
19398462 9.1333143259 4.6124230365
19399057 5.0315658986 4.6178573585
19402310 4.9722575509 4.6342250424
19403149 4.9380274903 4.6383967665
19403945 4.9381730651 4.6423274364
19407629 4.8970113242 4.6605196660
19412224 4.8214931946 4.6830214330
19412906 4.7359736182 4.6863096913
19414027 4.5457185629 4.6916187178
19414433 4.2756495630 4.6934642795
19415339 4.3007150030 4.6973380180
19415552 3.8637962651 4.6982540703
19415809 3.5893581552 4.6992470659
19415812 3.3981808816 4.6992578340
19415876 3.5082744217 4.6994753176
19417312 4.2782846463 4.7045131997
19418189 4.2712058417 4.7082652553
19420124 4.4767058654 4.7165300386
19420430 4.6870239951 4.7178999106
19420575 4.6908548360 4.7185795291
19420728 4.6957904157 4.7192972299
19420793 4.6966706790 4.7196024562
19420869 4.7046739071 4.7199594032
19421416 4.7081427909 4.7225328598
19421524 4.7431161344 4.7230413393
19422169 4.7470148602 4.7261006492
19422323 4.7552390331 4.7268316895
19422452 4.7581120193 4.7274451153
19422495 4.7623251047 4.7276497141
19422799 4.7618533743 4.7290974609
19423677 4.7755171269 4.7332783682
19423797 4.7742027700 4.7338514303
19423888 4.7742027700 4.7342858827
19424111 5.0078782236 4.7353505299
19424197 5.0078782236 4.7357812075
19424325 5.6942604540 4.7364222159
19424778 6.1926356728 4.7390017159
19424809 6.5048054444 4.7391936876
19424857 6.5056505139 4.7395059182
19424866 6.5457760965 4.7395644691
19424928 6.5516217707 4.7399703072
19425225 6.5688345087 4.7419161389
19425359 6.5680252177 4.7427963627
19425999 6.5698902351 4.7469998988
19426545 6.5607936161 4.7505870589
19426655 6.4626724771 4.7513087462
19426776 6.0184942778 4.7520907296
19426791 6.0275917869 4.7521810070
19427411 6.0001010792 4.7559181139
19427721 5.8331931796 4.7577781452
19427840 5.7101525809 4.7584722952
19427963 5.6021624548 4.7591746440
19428134 5.5408971091 4.7601326138
19429025 5.5529498240 4.7650695531
19429897 5.5622512780 4.7699117253
19429979 5.5674918234 4.7703678299
19430357 5.5756173691 4.7724723418
19430396 5.5845771975 4.7726897909
19430642 5.5822605707 4.7740635969
19430687 5.5835394220 4.7743147986
19431278 5.5835638415 4.7776146704
19432039 6.7770577610 4.7818637625
19432752 6.2912573543 4.7866958047
19432824 5.6128501100 4.7871487752
19433052 4.0910938467 4.7884285051
19458700 4.1132861487 4.8933568800
19458771 4.1136420129 4.8936489234
19464910 4.0592624147 4.9189025717
19464975 0.0010000000 4.9191664237
19465095 0.0010000000 4.9191665437
19465244 0.0010000000 4.9191666927
19465470 0.0010000000 4.9191669187
19465608 0.0010000000 4.9191670567
19788495 0.0010000000 4.9194899437
19798349 0.0010000000 4.9194997977
19798522 0.0010000000 4.9194999707
19798584 0.0010000000 4.9195000327
19798643 1.7302989546 4.9195000917
19799674 1.8443472910 4.9212840299
19799697 1.8434609314 4.9213264499
19800798 1.8538848414 4.9233561004
19800999 1.8656480657 4.9237287313
19801555 1.9249554625 4.9247660316
19801654 1.9661160527 4.9249566022
19801944 1.9955020325 4.9255267758
19801952 2.0237751272 4.9255427399
19803461 2.0129783340 4.9285966165
19803722 2.1868045125 4.9291220039
19804998 4.8359372084 4.9319123664
19805777 4.9452587385 4.9356795615
19806008 5.0848574332 4.9368219163
19806206 5.2596195465 4.9378287181
19806419 5.5036199226 4.9389490170
19806458 5.6901171171 4.9391636582
19806537 5.6909578826 4.9396131775
19807137 5.6867621459 4.9430277522
19807516 5.6836674964 4.9451830350
19807767 5.6870348945 4.9466096356
19808139 5.6898104019 4.9487252126
19809360 5.4951443998 4.9556724711
19810540 0.8106568379 4.9621567414
19810850 0.8048473880 4.9624080451
19811090 0.6988778584 4.9626012084
19816545 1.5426239011 4.9664135872
19816753 2.0196829432 4.9667344529
19816909 3.2644320484 4.9670495235
19817014 2.8766398818 4.9673922888
19817108 1.9007786018 4.9676626930
19819921 18.2243745272 4.9730095832
19820327 19.6279333404 4.9804086792
19820617 15.8564612779 4.9861007799
19820659 6.5910907717 4.9867667513
19820753 6.5149615492 4.9873863138
19820847 6.3131765444 4.9879987202
19820929 6.1926633004 4.9885164007
19821145 6.1930047125 4.9898540160
19821189 6.1867114939 4.9901265082
19821421 6.1644737305 4.9915618252
19821672 6.0989944810 4.9931091081
19821725 6.0989719160 4.9934323548
19821796 5.7232608923 4.9938653819
19821830 5.6123319273 4.9940599727
19821895 1.9839372038 4.9944247743
19822182 0.5635089532 4.9949941643
19822404 0.5450423610 4.9951192633
19822478 0.4103614900 4.9951595964
19826351 0.4234533330 4.9967489264
19827281 1.3255420310 4.9971427380
19829135 1.5867000910 4.9996002930
19829160 1.5915148142 4.9996399605
19830032 1.6300372977 5.0010277614
19830049 2.0010460758 5.0010554720
19830809 1.9857859106 5.0025762670
19831153 3.7687043517 5.0032593774
19831557 3.8970088569 5.0047819340
19831595 3.8960970619 5.0049300203
19831773 3.8400911724 5.0056235256
19831810 3.7689402645 5.0057656089
19832235 3.7362144581 5.0073674086
19832543 3.7218478475 5.0085181626
19832929 2.3239235455 5.0099547959
19832982 2.3175416576 5.0100779638
19833716 2.2695038718 5.0117790394
19834115 2.2160465122 5.0126845714
19835312 3.0495212454 5.0153371791
19835313 3.7170367594 5.0153402286
19835428 3.6975455061 5.0157676879
19835619 0.8393268061 5.0164739191
19840684 2.2790390240 5.0207251093
19841990 2.3787457804 5.0237015343
19843777 2.3785991639 5.0279523530
19843949 2.3225173000 5.0283614721
19845934 1.3145575636 5.0329716689
19846243 1.2874469269 5.0333778672
19847196 1.2677835793 5.0346048041
19847469 1.0185739495 5.0349509090
19848213 0.9915241933 5.0357087281
19852624 0.9746761790 5.0400823413
19852668 0.9608554543 5.0401252270
19855501 1.0973408997 5.0428473305
19855657 1.0940397478 5.0430185157
19856526 5.5129923817 5.0439692362
19864067 6.6740194828 5.0855427118
19866173 6.8780648076 5.0995981968
19866230 6.9094465589 5.0999902465
19867794 6.9197453562 5.1107966209
19867975 6.9235306633 5.1120490948
19868142 6.9235306633 5.1132053245
19868149 6.9233700374 5.1132537892
19868170 6.9233700374 5.1133991800
19868587 6.9238410261 5.1162862253
19868832 6.9238053876 5.1179825663
19869474 6.9220305358 5.1224276494
19869499 6.9220305358 5.1226007001
19869740 6.9220305358 5.1242689095
19870226 6.9220305358 5.1276330163
19870300 6.9220305358 5.1281452466
19870612 6.9218924148 5.1303049201
19871225 6.9218924148 5.1345480402
19871292 6.9218339517 5.1350118070
19871814 6.9222543869 5.1386250043
19872383 6.9228205533 5.1425637670
19872629 6.9108325311 5.1442667809
19872860 6.8342593328 5.1458631832
19873228 6.8342593328 5.1483781906
19873678 6.4693549902 5.1514536073
19874650 6.1513929748 5.1577418204
19874705 5.8308750465 5.1580801470
19875658 5.8392794623 5.1636369709
19875858 5.8392794623 5.1648048268
19876404 5.8414824766 5.1679930734
19876834 5.8528527482 5.1705049109
19877365 5.9078170150 5.1736127757
19877876 6.2405005148 5.1766316702
19878571 6.3598367786 5.1809688180
19879655 6.6455472464 5.1878628811
19880451 6.6455472464 5.1931527367
19880462 6.8324191787 5.1932258377
19880652 6.8324191787 5.1945239974
19880744 6.8605474018 5.1951525799
19881409 6.8668251902 5.1997148439
19881572 6.8685007369 5.2008341365
19882296 6.8677205498 5.2058069310
19883005 6.8677205498 5.2106761449
19883167 6.8677205498 5.2117887156
19883265 6.8619742763 5.2124617522
19883350 6.8616374499 5.2130450200
19884552 6.8194718369 5.2212927082
19884656 6.8201252184 5.2220019333
19885020 6.8186909109 5.2244844589
19885426 6.8127154394 5.2272528474
19885742 6.5815389504 5.2294056655
19885791 6.2599604471 5.2297281609
19886324 5.9717748255 5.2330647198
19886462 5.6858490964 5.2338888247
19887487 5.5134302820 5.2397168200
19888760 5.5094812383 5.2467354168
19894865 5.5029030817 5.2803707998
19910893 8.6033945533 5.3685713303
19911240 11.8434850260 5.3715567083
19911431 11.5098416173 5.3738188139
19911606 11.0162957754 5.3758330362
19911625 10.4404129286 5.3760423458
19911648 10.4117278738 5.3762824753
19911707 8.6951955992 5.3768967672
19912249 7.8278926292 5.3816095633
19912458 2.7528509870 5.3832455928
19915189 2.7546311305 5.3907636289
19915304 2.7652964599 5.3910804114
19915318 2.7784496989 5.3911191256
19915944 2.7792727549 5.3928584351
19916618 2.7774388414 5.3947316649
19917263 2.7757829206 5.3965231130
19921825 2.3519443045 5.4091862347
19921879 2.3522349445 5.4093132397
19922588 2.1407370264 5.4109809742
19922840 2.1027212905 5.4115204400
19923013 2.1043690506 5.4118842108
19923127 2.1050132418 5.4121241088
19923712 1.9913438493 5.4133555416
19923909 1.9823093037 5.4137478363
19924423 1.9811822132 5.4147667433
19924511 1.9810548636 5.4149410873
19925365 1.9807629174 5.4166329082
19925543 1.9769652738 5.4169854840
19927833 1.9776451699 5.4215127345
19928222 7.5140697863 5.4222820384
19928411 9.4120043263 5.4237021976
19928763 9.5753434352 5.4270152231
19928962 9.5678431580 5.4289207165
19928993 9.5510966541 5.4292173196
19928997 9.5496716675 5.4292555240
19929329 9.5496716675 5.4324260150
19929330 9.5141926282 5.4324355647
19929555 9.4592997377 5.4345762580
19929598 9.4593062217 5.4349830079
19929957 9.4488066786 5.4383788988
19930283 9.0052665144 5.4414592098
19930308 8.4912063434 5.4416843415
19931220 8.4912063434 5.4494283217
19931538 8.4912063434 5.4521285253
19933344 8.4909846402 5.4674636439
19933521 8.4917912302 5.4689665482
19933999 8.4913488037 5.4730256244
19934136 8.4913584964 5.4741889392
19934260 8.4909967819 5.4752418677
19935080 8.4909967819 5.4822044850
19936213 8.4871880085 5.4918247844
19936910 8.4807747828 5.4977403544
19938146 8.4805597119 5.5082225921
19938782 8.4693641949 5.5136162280
19939608 8.4189946073 5.5206119229
19941661 8.4197126580 5.5378961188
19942373 8.4178690795 5.5438909542
19942919 8.3568914076 5.5484871107
19943075 8.2612964928 5.5497907858
19943185 8.0920860251 5.5506995284
19944503 7.7727716567 5.5613648978
19945295 7.7727716567 5.5675209329
19946103 7.6284308275 5.5738013324
19946339 7.5218025996 5.5756016421
19946530 7.5443130096 5.5770383064
19946978 4.7559226266 5.5804181586
19947735 2.9208652427 5.5840183921
19948032 1.9486258054 5.5848858890
19949769 1.9992127685 5.5882706521
19950116 1.9988257254 5.5889643789
19950310 1.9929184409 5.5893521511
19950423 1.8778282510 5.5895773509
19950501 1.6218240037 5.5897238215
19953375 1.6204373080 5.5943849436
19954899 1.6089776396 5.5968544901
19956868 1.5459545502 5.6000225671
19956902 1.4968216003 5.6000751295
19957906 1.4988039148 5.6015779384
19957987 1.4995949007 5.6016993415
19963698 1.7793986271 5.6102635280
19964029 2.1831379902 5.6108525090
19964223 2.2781669677 5.6112760377
19964541 2.2780231873 5.6120004948
19964632 2.3366777590 5.6122077949
19965920 2.3019925285 5.6152174359
19966466 2.2553330838 5.6164743238
19967366 2.1805453011 5.6185041236
19969867 2.2259674902 5.6239576674
19970467 2.2259826252 5.6252932479
19970474 2.2288996231 5.6253088298
19971129 1.9281576197 5.6267687590
19971289 1.5450844240 5.6270772642
19973056 1.5448315997 5.6298074284
19976280 1.5452521533 5.6347879655
19977533 1.5462699835 5.6367241664
19980851 1.9087610106 5.6418546902
19981113 1.9868332227 5.6423547856
19982036 1.9906918891 5.6441886327
19982638 4.4322546796 5.6453870292
19983133 4.4443877666 5.6475809953
19983256 4.4493404340 5.6481276550
19983342 4.4486935887 5.6485102982
19984501 4.4475318557 5.6536663341
19984641 4.2849708748 5.6542889886
19985717 3.6738037240 5.6588996172
19988041 5.7093728457 5.6674375371
19988127 8.2344411879 5.6679285432
19988242 8.9366996645 5.6688755039
19989036 8.9610363286 5.6759712434
19989202 8.9610363286 5.6774587755
19989294 8.9600469412 5.6782831908
19989345 8.9377079603 5.6787401532
19989504 8.9076847946 5.6801612488
19989603 8.6685638836 5.6810431096
19989883 4.5036865812 5.6834703074
19990535 4.5036865812 5.6864067111
19990861 4.0962379235 5.6878749129
19990921 3.1644978662 5.6881206872
19991382 1.0055735212 5.6895795207
19996120 1.0109895194 5.6943439280
19998230 1.0127017339 5.6964771159
19998629 1.0115935847 5.6968811839
20002006 1.0111509862 5.7002973355
20004234 1.0114035899 5.7025501799
20005562 1.0110986023 5.7038933238
20008195 1.0117004810 5.7065555464
20010495 1.0122513246 5.7088824576
20012686 1.0139427453 5.7111003002
20016158 1.0176178709 5.7146207094
20016445 1.0209801175 5.7149127657
20017748 1.0235989701 5.7162431028
20018574 1.0241559053 5.7170885956
20020107 1.0302353866 5.7186586266
20021431 1.0306015081 5.7200226582
20021704 1.0390700376 5.7203040125
20024162 1.0394848239 5.7228580466
20024247 1.0473034012 5.7229464028
20027469 1.0882052303 5.7263208144
20028917 1.0880570577 5.7278965355
20028931 2.0451231588 5.7279117683
20042468 1.7714463062 5.7555966005
20042978 1.4854382521 5.7565000382
20042995 1.2038443787 5.7565252906
20044660 1.2017764112 5.7585296915
20045333 1.0693797388 5.7593384870
20053967 1.0673696460 5.7685715117
20059872 1.0687643097 5.7748743295
20068512 1.1913465864 5.7841084531
20072731 1.9059125031 5.7891347443
20073181 2.5222597056 5.7899924050
