position COMBINED_rate(cM/Mb) Genetic_Map(cM)
284570 5.9386732489 0.8315213684
285386 5.9157294536 0.8363673257
288235 5.9136301265 0.8532212389
289868 5.9135482960 0.8628781969
289946 5.9596456364 0.8633394537
292079 8.1794950226 0.8760513779
292631 8.6958283393 0.8805664591
292885 8.6947019838 0.8827751995
293617 8.9264651613 0.8891397214
293864 9.0651939874 0.8913445582
294751 9.2170295375 0.8993853853
295202 11.6037111682 0.9035422656
295355 41.1231564611 0.9053176334
295382 41.6551881962 0.9064279587
295459 42.5032535740 0.9096354082
295558 70.9155894963 0.9138432303
295908 70.9155894963 0.9386636866
296166 70.9155894963 0.9569599087
296188 70.9155894963 0.9585200516
296334 70.9155894963 0.9688737277
297306 10.7178775821 1.0378036807
297737 10.6643326087 1.0424230859
298490 10.6350761420 1.0504533284
299015 9.2195413139 1.0560367434
299070 7.4627690609 1.0565438181
299601 6.9480929919 1.0605065485
299634 6.3713408136 1.0607358356
299664 6.0189266535 1.0609269758
299725 5.8485525737 1.0612941303
299944 5.8378977669 1.0625749633
300036 5.8420107936 1.0631120499
300170 5.8388356417 1.0638948794
300507 4.8799898861 1.0658625670
300717 3.5327588495 1.0668873649
301008 2.9422422094 1.0679153977
301085 2.3501744708 1.0681419504
301110 1.7594114277 1.0682007047
301709 1.6040147466 1.0692545922
304785 1.5903489078 1.0741885415
305050 1.5825976656 1.0746099840
306935 2.1444872395 1.0775931806
308460 8.7632133875 1.0808635236
308610 11.2754887096 1.0821780056
308789 11.9173338112 1.0841963181
312747 11.9200186313 1.1313651253
313598 11.8965048872 1.1415090612
313607 11.8975808782 1.1416161297
316905 5.8636289637 1.1808543515
317428 5.8606359221 1.1839210294
318150 4.3997470071 1.1881524086
319819 4.3992143730 1.1954955863
320358 4.4047148628 1.1978667629
321836 4.4377349290 1.2043769314
324465 4.5927255254 1.2160437365
325226 4.8092001543 1.2195388007
325979 4.8260747011 1.2231601284
326242 4.8342138896 1.2244293860
328980 4.7704853394 1.2376654637
329191 4.7364186531 1.2386720361
330876 4.6995525795 1.2466529015
331720 4.2951494205 1.2506193239
332898 3.2051259945 1.2556790099
333052 2.5509446395 1.2561725993
335727 2.5503984729 1.2629963762
337456 2.4428839823 1.2674060152
337881 2.3057078719 1.2684442409
337984 2.2119436045 1.2686817288
339170 1.9115638266 1.2713050939
339564 1.9115849183 1.2720582500
345928 3.0448240273 1.2842235765
346278 4.2517980193 1.2852892649
348883 4.7353884573 1.2963651987
350171 6.6229868980 1.3024643790
350440 6.6295138631 1.3042459625
350710 5.6360169279 1.3060359313
350921 5.3507292766 1.3072251308
351653 4.5392799125 1.3111418647
351661 4.5392799125 1.3111781789
352407 4.4149243761 1.3145644817
352916 2.8781851020 1.3168116782
352947 1.7697409140 1.3169009020
354058 0.7364948439 1.3188670841
354559 0.7036823508 1.3192360680
354734 0.6944152201 1.3193592124
354876 0.6879358770 1.3194578194
355059 0.6795826956 1.3195837117
355108 0.6791098948 1.3196170112
356253 0.6671413866 1.3203945921
356651 0.6580485996 1.3206601143
357802 0.8189370934 1.3214175283
359242 0.8189291213 1.3225967977
359773 0.8192898995 1.3230316490
359842 0.8186612903 1.3230881800
361813 0.7164245474 1.3247017614
362133 0.7821353871 1.3249310173
363205 0.8095782516 1.3257694664
363487 0.8645179342 1.3259977675
364149 0.9224354749 1.3265700784
364956 0.9228484568 1.3273144838
366199 0.9247625403 1.3284615844
366267 0.9274509180 1.3285244683
366334 0.9276328732 1.3285866075
367067 0.9447534450 1.3292665624
368098 0.9432624710 1.3302406032
369511 0.9485639830 1.3315734331
370031 0.9340094081 1.3320666863
370348 0.8241495092 1.3323627673
372198 0.2381034526 1.3338874439
372852 0.2360784902 1.3340431636
373097 0.2039396072 1.3341010028
373434 0.1942339767 1.3341697305
373606 0.1862165840 1.3342031387
373865 0.1841942469 1.3342513688
374057 0.1824513839 1.3342867341
374349 0.1801683840 1.3343400099
374433 0.1734625970 1.3343551440
379502 0.1815404814 1.3352344259
379732 0.1925398346 1.3352761802
383258 0.1968293057 1.3359550757
388443 6.7964883964 1.3369756357
391798 6.7914253833 1.3597778542
391896 6.5956287290 1.3604434139
394852 0.5778227363 1.3799400924
401461 0.5909171738 1.3837589229
401919 0.5980497576 1.3840295630
404249 0.6204755905 1.3854230189
404452 0.6490554140 1.3855489754
404473 0.6746132473 1.3855626056
404717 0.6971760176 1.3857272112
407403 0.6100663801 1.3875998260
407720 0.5217494493 1.3877932171
407820 0.4513116014 1.3878453920
409819 0.4514068578 1.3887475639
410008 0.4474438897 1.3888328798
411995 0.3289698538 1.3897219508
412877 0.3282102170 1.3900121022
415358 0.2070159705 1.3908263918
416001 0.1350423352 1.3909595030
420727 0.1299522719 1.3915977131
421592 0.1263661694 1.3917101218
421902 0.1214081435 1.3917492953
424285 0.1055503349 1.3920386109
427319 0.0836928370 1.3923588507
428851 0.0836928370 1.3924870681
430114 0.0836249747 1.3925927721
432038 0.0841413648 1.3927536666
433180 0.0868422283 1.3928497560
433321 0.0909924896 1.3928620008
436065 0.1030129143 1.3931116842
436433 0.1168983612 1.3931495929
437009 0.1377751978 1.3932169264
440830 0.2321836888 1.3937433654
441174 0.2577757585 1.3938232366
441205 0.4510632409 1.3938312277
441243 0.6643058202 1.3938483681
441507 0.4398083243 1.3940237448
441598 0.2663349092 1.3940637674
441609 0.2663349092 1.3940666970
442654 0.3277506507 1.3943450170
443739 0.3136808572 1.3947006265
443744 0.2979818436 1.3947021949
444342 0.1771161735 1.3948803880
450620 0.2784287505 1.3959923234
450937 0.3472613946 1.3960805853
451119 0.3563437994 1.3961437868
451654 0.3563831751 1.3963344308
453492 0.3563406135 1.3969894631
453777 0.3562334786 1.3970910201
459897 0.3554998093 1.3992711690
460067 0.3549377234 1.3993316040
462459 0.3536854038 1.4001806150
463927 0.3536991401 1.4006998252
465161 0.3532384828 1.4011362899
465857 0.3532258292 1.4013821439
465887 0.3529938954 1.4013927407
466752 0.3528520682 1.4016980804
467697 0.3527490594 1.4020315256
468471 0.3526683872 1.4023045534
472923 0.3549879540 1.4038746330
473493 0.3550489354 1.4040769762
474670 0.3739865832 1.4044948688
475495 0.4163743651 1.4048034077
475967 0.4205729692 1.4049999364
477615 0.4229755338 1.4056930407
478458 0.5946109462 1.4060496090
478812 0.7742826583 1.4062601013
478966 0.8536247536 1.4063793408
479074 0.8857034746 1.4064715323
479174 0.8960682887 1.4065601027
479221 0.9057744290 1.4066022179
479978 0.9153035060 1.4072878891
480059 0.9330674747 1.4073620287
480103 0.9518684380 1.4074030837
480332 0.9347688846 1.4076210615
480925 2.0156628277 1.4081753795
483497 19.6598354592 1.4133596643
484145 19.5889052989 1.4260992377
484429 14.0707156905 1.4316624868
484536 12.2548180960 1.4331680533
484785 9.8575468348 1.4362195030
484859 1.7332304323 1.4369489615
485678 1.7532010257 1.4383684772
485820 1.7530379745 1.4386174318
486203 1.7669901140 1.4392888453
486235 1.7680913139 1.4393453890
486247 1.7766379318 1.4393666061
486829 1.7821945081 1.4404006094
487018 1.8205268282 1.4407374441
487123 1.8068042667 1.4409285995
487650 1.1200644404 1.4418807853
487833 0.3740697331 1.4420857571
489262 0.3478590754 1.4426203027
489335 0.3224144526 1.4426456965
489589 0.3192341474 1.4427275897
490382 0.5434791924 1.4429807424
490700 1.1849321439 1.4431535688
491301 1.4426856050 1.4438657130
491616 1.4806227859 1.4443201590
491744 1.7564851647 1.4445096787
492015 2.7860948631 1.4449856862
492363 4.7507450228 1.4459552472
492417 13.3353932881 1.4462117874
493600 13.4913858269 1.4619875577
493905 13.4913858269 1.4661024304
495749 23.4574273113 1.4909805458
495972 23.4574273113 1.4962115521
496187 23.7682802343 1.5012548990
497364 23.7630123174 1.5292301648
497598 23.7630678156 1.5347907097
497907 23.2242345420 1.5421334977
497918 22.7941286467 1.5423889642
498600 18.8778982438 1.5579345600
498788 17.0967607154 1.5614836048
498815 15.5568902649 1.5619452174
498818 14.0491634187 1.5619918881
499921 14.0585769557 1.5774881153
501233 14.0543086456 1.5959329683
501269 14.0319850675 1.5964389234
501928 14.0280330725 1.6056860015
502791 14.0332112673 1.6177921941
502965 14.0390980237 1.6202339728
503352 2.5213841039 1.6256671038
504094 2.5267689278 1.6275379708
504783 2.5658580516 1.6292789146
505344 2.5656040333 1.6307183609
509125 9.4130481252 1.6404189098
509189 14.1876380238 1.6410213449
509916 14.2264024121 1.6513357577
510314 14.2281539008 1.6569978659
510445 14.2271754646 1.6588617540
511033 9.6464567315 1.6672273332
512110 7.5928920306 1.6776165671
512373 7.5234565366 1.6796134977
512893 6.1037584394 1.6835256951
513077 4.8719253952 1.6846487867
513308 4.0895520039 1.6857742014
513985 5.6111192692 1.6885428281
515652 5.6100835005 1.6978965640
520872 6.1786711879 1.7271811998
521036 9.0445869976 1.7281945019
521741 9.0418841307 1.7345709357
522282 9.0417120723 1.7394625951
522308 9.0625011970 1.7396976796
527657 12.6154309820 1.7881729985
529248 12.9103813165 1.8082441492
531104 9.4701604310 1.8322058169
531587 8.8863805165 1.8367799044
532863 8.8753839129 1.8481189259
534955 8.3184409653 1.8666862291
535162 8.2496738904 1.8684081463
536089 3.4930307147 1.8760555940
539694 3.3493960183 1.8886479698
539769 3.4647458073 1.8888991745
539820 3.3093857208 1.8890758765
540038 3.7799501706 1.8897973226
540470 4.8457358711 1.8914302611
540525 5.7258983551 1.8916967765
540801 5.7873210579 1.8932771245
541076 5.7898149400 1.8948686378
541308 5.7893084505 1.8962118748
541318 5.7906176023 1.8962697679
541488 5.7451234523 1.8972541729
541620 5.2075152604 1.8980125292
541641 4.3760204280 1.8981218870
541661 2.9459464751 1.8982094074
542780 2.6745254198 1.9015059215
543425 2.1171002847 1.9032309904
543579 2.0945713584 1.9035570239
543689 1.8194293824 1.9037874267
545738 1.7754196946 1.9075154375
546195 1.4000282192 1.9083268043
546278 1.1058588710 1.9084430067
546427 0.9067279811 1.9086077797
546536 0.8044762270 1.9087066130
546694 0.6133955504 1.9088337202
548847 0.7584135679 1.9101543609
548964 1.2455150790 1.9102430953
549035 1.8679046006 1.9103315268
550622 3.4716944775 1.9132958914
550878 3.7051014460 1.9141846452
551024 4.2034340595 1.9147255900
551206 4.3279686596 1.9154906150
551620 4.2753773003 1.9172823940
552435 4.1155813189 1.9207668265
553889 4.0836960440 1.9267508818
553937 4.0100433731 1.9269468992
554714 3.4175373085 1.9300627029
557367 3.3669965633 1.9391294294
558661 3.0434973611 1.9434863229
559929 2.8401415511 1.9473454776
565808 2.9065600083 1.9640426698
567392 3.2151825475 1.9686466608
567611 3.6334360138 1.9693507858
569825 3.7158468594 1.9773952131
573267 4.2896336408 1.9901851580
574081 4.4331961281 1.9936769198
574164 4.5206516469 1.9940448751
574289 4.5417228005 1.9946099565
574502 4.5400850428 1.9955773435
575307 4.5393278493 1.9992321119
576890 4.5565722556 2.0064178679
578970 4.5854137871 2.0158955382
579117 4.6076054693 2.0165695941
579425 4.6128585148 2.0179887365
580959 4.7827847386 2.0250648615
582349 4.7741459154 2.0317129323
583054 4.7755980511 2.0350787052
586921 4.7986606114 2.0535459428
589893 5.2234855886 2.0678075622
591677 5.3571200556 2.0771262604
591919 5.4477966295 2.0784226835
593853 9.1734377255 2.0889587222
596989 9.2128641402 2.1177266229
600097 4.5151261619 2.1463602046
606378 2.8163643244 2.1747197121
607286 2.4352398119 2.1772769709
607441 2.2241975439 2.1776544330
607483 2.0350059162 2.1777478493
608793 2.0855897816 2.1804137071
609269 2.2862808831 2.1814064478
613551 11.8266950259 2.1911963026
613733 13.8036250039 2.1933487611
615979 13.8464147564 2.2243517028
616361 18.6540093008 2.2296410333
616559 22.1047946325 2.2333345271
616646 22.1047946325 2.2352576442
616663 22.1047946325 2.2356334257
617301 22.0772934334 2.2497362847
617942 1.4437098293 2.2638878298
618581 1.3764232669 2.2648103604
618749 1.3732672931 2.2650415995
619575 1.4247815023 2.2661759183
619591 1.4817358971 2.2661987148
620063 1.4809434961 2.2668980941
620567 1.3939873682 2.2676444896
621424 1.3622179619 2.2688391368
621542 1.3625846637 2.2689998785
621640 1.3401807876 2.2691334118
621709 1.3219256779 2.2692258843
621748 1.3050736029 2.2692774394
622962 1.3043654715 2.2708617988
622986 1.3036974222 2.2708931035
623322 1.3041053549 2.2713311459
623903 1.3169284123 2.2720888311
624442 1.3927212465 2.2727986555
624575 1.3923153207 2.2729838874
624762 1.3917641099 2.2732442504
626578 1.4070306514 2.2757716940
626767 1.4117665262 2.2760376228
627271 1.4100723535 2.2767491531
628165 1.4055741976 2.2780097578
629164 1.4090268569 2.2794139264
630306 1.4120530071 2.2810230351
631616 20.5968883782 2.2828728246
635772 21.0132479306 2.3684734927
639592 21.0132479306 2.4487440997
639821 21.0132479306 2.4535561335
640275 21.0132479306 2.4630961481
642061 21.0086191768 2.5006258089
642894 21.0007507803 2.5181259887
643019 21.0007507803 2.5207510825
643060 21.0007507803 2.5216121133
643670 20.9913337633 2.5344225713
646987 8.3634690586 2.6040508254
649011 2.5906743362 2.6209784867
649631 2.5440696931 2.6225847048
650570 2.5613606524 2.6249735863
650921 2.5798995120 2.6258726239
652353 2.5098606032 2.6295670400
652452 2.4237640620 2.6298155162
652699 2.3285612902 2.6304141859
654759 5.1630766667 2.6352110221
654793 7.8982735840 2.6353865667
655880 12.7512098915 2.6439719901
657689 7.3304844574 2.6670389288
657972 0.9857251840 2.6691134559
661177 1.0311454373 2.6722727051
661430 1.0727345940 2.6725335849
661786 1.1101473222 2.6729154784
662462 1.1636368773 2.6736659380
662547 1.1994862605 2.6737648472
662571 1.1420065265 2.6737936348
662613 1.1780775169 2.6738415991
663175 1.2457505266 2.6745036787
664233 1.5781233897 2.6758216827
665428 1.5934923412 2.6777075402
665522 1.6024509234 2.6778573285
665569 1.6105487492 2.6779326437
665649 1.6173586757 2.6780614876
665818 1.8473610123 2.6783348212
665920 2.0240149569 2.6785232520
666703 2.0554575045 2.6801080557
667383 2.0682844732 2.6815057668
667740 2.0724358443 2.6822441444
667854 2.0770317774 2.6824804021
668604 2.0758348807 2.6840381759
668682 2.0564442324 2.6842000910
668916 2.0564280668 2.6846812990
669928 2.0525977799 2.6867624042
670980 1.9072449598 2.6889217370
671060 1.4077184972 2.6890743166
671155 1.1885254894 2.6892080499
671278 1.1141606508 2.6893542385
672578 1.1067967658 2.6908026474
673200 1.1058552254 2.6914910750
673460 1.1058450183 2.6917785973
675331 1.1059667714 2.6938476333
676308 1.1079697548 2.6949281629
677990 1.1081505749 2.6967917680
678289 1.1082682982 2.6971231050
679211 1.1084884809 2.6981449284
679474 1.1084909360 2.6984364609
679744 1.1085619857 2.6987357534
679927 1.1084045164 2.6989386203
680764 1.1084573306 2.6998663548
681838 1.3576291894 2.7010568380
681963 2.2354378290 2.7012265417
681994 3.1622086692 2.7012958402
682646 1.1422598285 2.7033576003
683538 1.1417661797 2.7043764961
683858 1.1087923915 2.7047418612
685032 1.0164856513 2.7060435835
685052 0.9269903599 2.7060639132
685182 0.8635478886 2.7061844220
685859 0.8635478886 2.7067690439
687206 0.8797555478 2.7079322429
687308 7.6596321005 2.7080219780
687452 7.6610199747 2.7091249650
687518 7.6603661763 2.7096305923
688833 38.8241979406 2.7197039738
688919 45.4215336710 2.7230428548
689847 45.4215336710 2.7651940381
690252 45.4215336710 2.7835897592
690631 45.2238166930 2.8008045205
690716 40.9074010126 2.8046485449
690831 16.6609692494 2.8093528960
690931 4.7752298620 2.8110189929
691018 4.6649705298 2.8114344379
691220 3.9289717624 2.8123767620
691272 2.9754375711 2.8125810685
691770 2.9038955027 2.8140628364
691827 2.8090275557 2.8142283585
692032 2.4058752187 2.8148042091
692050 2.0272858265 2.8148475149
